"GAME_ID","EVENTNUM","EVENTMSGTYPE","EVENTMSGACTIONTYPE","PERIOD","WCTIMESTRING","PCTIMESTRING","HOMEDESCRIPTION","NEUTRALDESCRIPTION","VISITORDESCRIPTION","SCORE","SCOREMARGIN","PERSON1TYPE","PLAYER1_ID","PLAYER1_NAME","PLAYER1_TEAM_ID","PLAYER1_TEAM_CITY","PLAYER1_TEAM_NICKNAME","PLAYER1_TEAM_ABBREVIATION","PERSON2TYPE","PLAYER2_ID","PLAYER2_NAME","PLAYER2_TEAM_ID","PLAYER2_TEAM_CITY","PLAYER2_TEAM_NICKNAME","PLAYER2_TEAM_ABBREVIATION","PERSON3TYPE","PLAYER3_ID","PLAYER3_NAME","PLAYER3_TEAM_ID","PLAYER3_TEAM_CITY","PLAYER3_TEAM_NICKNAME","PLAYER3_TEAM_ABBREVIATION"
"0021500516","0","12","0","1","8:11 PM","12:00",NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA
"0021500516","1","10","0","1","8:11 PM","12:00","Jump Ball Monroe vs. Duncan: Tip to Carter-Williams",NA,NA,NA,NA,"4","202328","Greg Monroe","1610612749","Milwaukee","Bucks","MIL","5","1495","Tim Duncan","1610612759","San Antonio","Spurs","SAS","4","203487","Michael Carter-Williams","1610612749","Milwaukee","Bucks","MIL"
"0021500516","2","1","42","1","8:11 PM","11:47","Parker 1' Driving Layup (2 PTS) (Monroe 1 AST)",NA,NA,"0 - 2","2","4","203953","Jabari Parker","1610612749","Milwaukee","Bucks","MIL","4","202328","Greg Monroe","1610612749","Milwaukee","Bucks","MIL","0","0",NA,NA,NA,NA,NA
"0021500516","3","2","1","1","8:11 PM","11:32",NA,NA,"MISS Green  3PT Jump Shot",NA,NA,"5","201980","Danny Green","1610612759","San Antonio","Spurs","SAS","0","0",NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA
"0021500516","4","4","0","1","8:11 PM","11:31","Monroe REBOUND (Off:0 Def:1)",NA,NA,NA,NA,"4","202328","Greg Monroe","1610612749","Milwaukee","Bucks","MIL","0","0",NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA
"0021500516","5","1","1","1","8:11 PM","11:18","Parker 21' Jump Shot (4 PTS) (Monroe 2 AST)",NA,NA,"0 - 4","4","4","203953","Jabari Parker","1610612749","Milwaukee","Bucks","MIL","4","202328","Greg Monroe","1610612749","Milwaukee","Bucks","MIL","0","0",NA,NA,NA,NA,NA
"0021500516","6","6","2","1","8:12 PM","11:06","Parker S.FOUL (P1.T1) (G.Petraitis)",NA,NA,NA,NA,"4","203953","Jabari Parker","1610612749","Milwaukee","Bucks","MIL","5","202695","Kawhi Leonard","1610612759","San Antonio","Spurs","SAS","1","0",NA,NA,NA,NA,NA
"0021500516","7","3","11","1","8:12 PM","11:06",NA,NA,"Leonard Free Throw 1 of 2 (1 PTS)","1 - 4","3","5","202695","Kawhi Leonard","1610612759","San Antonio","Spurs","SAS","0","0",NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA
"0021500516","9","3","12","1","8:12 PM","11:06",NA,NA,"Leonard Free Throw 2 of 2 (2 PTS)","2 - 4","2","5","202695","Kawhi Leonard","1610612759","San Antonio","Spurs","SAS","0","0",NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA
"0021500516","11","1","42","1","8:13 PM","10:48","Antetokounmpo 2' Driving Layup (2 PTS) (Carter-Williams 1 AST)",NA,NA,"2 - 6","4","4","203507","Giannis Antetokounmpo","1610612749","Milwaukee","Bucks","MIL","4","203487","Michael Carter-Williams","1610612749","Milwaukee","Bucks","MIL","0","0",NA,NA,NA,NA,NA
"0021500516","12","2","46","1","8:13 PM","10:38",NA,NA,"MISS Aldridge 6' Running Jump Shot",NA,NA,"5","200746","LaMarcus Aldridge","1610612759","San Antonio","Spurs","SAS","0","0",NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA
"0021500516","13","4","0","1","8:13 PM","10:37",NA,NA,"Aldridge REBOUND (Off:1 Def:0)",NA,NA,"5","200746","LaMarcus Aldridge","1610612759","San Antonio","Spurs","SAS","0","0",NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA
"0021500516","14","2","5","1","8:13 PM","10:36",NA,NA,"MISS Aldridge 5' Layup",NA,NA,"5","200746","LaMarcus Aldridge","1610612759","San Antonio","Spurs","SAS","0","0",NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA
"0021500516","16","4","0","1","8:13 PM","10:35",NA,NA,"Duncan REBOUND (Off:1 Def:0)",NA,NA,"5","1495","Tim Duncan","1610612759","San Antonio","Spurs","SAS","0","0",NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA
"0021500516","15","2","97","1","8:13 PM","10:35",NA,NA,"MISS Duncan 2' Tip Layup Shot",NA,NA,"5","1495","Tim Duncan","1610612759","San Antonio","Spurs","SAS","0","0",NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA
"0021500516","17","4","0","1","8:13 PM","10:33",NA,NA,"Green REBOUND (Off:1 Def:0)",NA,NA,"5","201980","Danny Green","1610612759","San Antonio","Spurs","SAS","0","0",NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA
"0021500516","18","2","1","1","8:13 PM","10:28",NA,NA,"MISS Leonard 18' Jump Shot",NA,NA,"5","202695","Kawhi Leonard","1610612759","San Antonio","Spurs","SAS","0","0",NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA
"0021500516","20","4","0","1","8:13 PM","10:27",NA,NA,"Green REBOUND (Off:2 Def:0)",NA,NA,"5","201980","Danny Green","1610612759","San Antonio","Spurs","SAS","0","0",NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA
"0021500516","19","2","97","1","8:13 PM","10:27",NA,NA,"MISS Green 1' Tip Layup Shot",NA,NA,"5","201980","Danny Green","1610612759","San Antonio","Spurs","SAS","0","0",NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA
"0021500516","21","4","0","1","8:13 PM","10:23","Monroe REBOUND (Off:0 Def:2)",NA,NA,NA,NA,"4","202328","Greg Monroe","1610612749","Milwaukee","Bucks","MIL","0","0",NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA
"0021500516","22","5","40","1","8:13 PM","10:19","Antetokounmpo Out of Bounds Lost Ball Turnover (P1.T1)",NA,NA,NA,NA,"4","203507","Giannis Antetokounmpo","1610612749","Milwaukee","Bucks","MIL","0","0",NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA
"0021500516","23","1","63","1","8:14 PM","9:56",NA,NA,"Duncan 5' Fadeaway Jumper (2 PTS)","4 - 6","2","5","1495","Tim Duncan","1610612759","San Antonio","Spurs","SAS","0","0",NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA
