"GAME_ID","EVENTNUM","EVENTMSGTYPE","EVENTMSGACTIONTYPE","PERIOD","WCTIMESTRING","PCTIMESTRING","HOMEDESCRIPTION","NEUTRALDESCRIPTION","VISITORDESCRIPTION","SCORE","SCOREMARGIN","PERSON1TYPE","PLAYER1_ID","PLAYER1_NAME","PLAYER1_TEAM_ID","PLAYER1_TEAM_CITY","PLAYER1_TEAM_NICKNAME","PLAYER1_TEAM_ABBREVIATION","PERSON2TYPE","PLAYER2_ID","PLAYER2_NAME","PLAYER2_TEAM_ID","PLAYER2_TEAM_CITY","PLAYER2_TEAM_NICKNAME","PLAYER2_TEAM_ABBREVIATION","PERSON3TYPE","PLAYER3_ID","PLAYER3_NAME","PLAYER3_TEAM_ID","PLAYER3_TEAM_CITY","PLAYER3_TEAM_NICKNAME","PLAYER3_TEAM_ABBREVIATION"
"0021500055","0","12","0","1","7:42 PM","12:00",NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA
"0021500055","2","10","0","1","7:42 PM","12:00","Jump Ball Whiteside vs. Horford: Tip to Bazemore",NA,NA,NA,NA,"4","202355","Hassan Whiteside","1610612748","Miami","Heat","MIA","5","201143","Al Horford","1610612737","Atlanta","Hawks","ATL","5","203145","Kent Bazemore","1610612737","Atlanta","Hawks","ATL"
"0021500055","3","5","2","1","7:43 PM","11:35","Bosh STEAL (1 STL)",NA,"Teague Lost Ball Turnover (P1.T1)",NA,NA,"5","201952","Jeff Teague","1610612737","Atlanta","Hawks","ATL","4","2547","Chris Bosh","1610612748","Miami","Heat","MIA","0","0",NA,NA,NA,NA,NA
"0021500055","4","1","67","1","7:43 PM","11:11","Whiteside 6' Hook Bank Shot (2 PTS)",NA,NA,"0 - 2","2","4","202355","Hassan Whiteside","1610612748","Miami","Heat","MIA","0","0",NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA
"0021500055","5","5","2","1","7:43 PM","11:02","Dragic STEAL (1 STL)",NA,"Korver Lost Ball Turnover (P1.T2)",NA,NA,"5","2594","Kyle Korver","1610612737","Atlanta","Hawks","ATL","4","201609","Goran Dragic","1610612748","Miami","Heat","MIA","0","0",NA,NA,NA,NA,NA
"0021500055","7","6","2","1","7:44 PM","11:00",NA,NA,"Teague S.FOUL (P1.T1) (S.Foster)",NA,NA,"5","201952","Jeff Teague","1610612737","Atlanta","Hawks","ATL","4","201609","Goran Dragic","1610612748","Miami","Heat","MIA","1","0",NA,NA,NA,NA,NA
"0021500055","8","3","11","1","7:44 PM","11:00","Dragic Free Throw 1 of 2 (1 PTS)",NA,NA,"0 - 3","3","4","201609","Goran Dragic","1610612748","Miami","Heat","MIA","0","0",NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA
"0021500055","10","3","12","1","7:44 PM","11:00","Dragic Free Throw 2 of 2 (2 PTS)",NA,NA,"0 - 4","4","4","201609","Goran Dragic","1610612748","Miami","Heat","MIA","0","0",NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA
"0021500055","12","1","1","1","7:44 PM","10:45",NA,NA,"Millsap 19' Jump Shot (2 PTS) (Teague 1 AST)","2 - 4","2","5","200794","Paul Millsap","1610612737","Atlanta","Hawks","ATL","5","201952","Jeff Teague","1610612737","Atlanta","Hawks","ATL","0","0",NA,NA,NA,NA,NA
"0021500055","13","1","1","1","7:44 PM","10:30","Dragic 11' Jump Shot (4 PTS)",NA,NA,"2 - 6","4","4","201609","Goran Dragic","1610612748","Miami","Heat","MIA","0","0",NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA
"0021500055","14","2","1","1","7:45 PM","10:18",NA,NA,"MISS Korver 25' 3PT Jump Shot",NA,NA,"5","2594","Kyle Korver","1610612737","Atlanta","Hawks","ATL","0","0",NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA
"0021500055","15","4","0","1","7:45 PM","10:17","Dragic REBOUND (Off:0 Def:1)",NA,NA,NA,NA,"4","201609","Goran Dragic","1610612748","Miami","Heat","MIA","0","0",NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA
"0021500055","16","5","1","1","7:45 PM","10:10","Dragic Bad Pass Turnover (P1.T1)",NA,"Teague STEAL (1 STL)",NA,NA,"4","201609","Goran Dragic","1610612748","Miami","Heat","MIA","5","201952","Jeff Teague","1610612737","Atlanta","Hawks","ATL","0","0",NA,NA,NA,NA,NA
"0021500055","17","1","1","1","7:45 PM","10:04",NA,NA,"Bazemore  3PT Jump Shot (3 PTS) (Korver 1 AST)","5 - 6","1","5","203145","Kent Bazemore","1610612737","Atlanta","Hawks","ATL","5","2594","Kyle Korver","1610612737","Atlanta","Hawks","ATL","0","0",NA,NA,NA,NA,NA
"0021500055","18","2","1","1","7:45 PM","9:47","MISS Dragic 25' 3PT Jump Shot",NA,NA,NA,NA,"4","201609","Goran Dragic","1610612748","Miami","Heat","MIA","0","0",NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA
"0021500055","19","4","0","1","7:45 PM","9:46",NA,NA,"Horford REBOUND (Off:0 Def:1)",NA,NA,"5","201143","Al Horford","1610612737","Atlanta","Hawks","ATL","0","0",NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA
"0021500055","20","1","58","1","7:45 PM","9:29",NA,NA,"Horford 9' Turnaround Hook Shot (2 PTS) (Teague 2 AST)","7 - 6","-1","5","201143","Al Horford","1610612737","Atlanta","Hawks","ATL","5","201952","Jeff Teague","1610612737","Atlanta","Hawks","ATL","0","0",NA,NA,NA,NA,NA
"0021500055","21","1","58","1","7:46 PM","8:59","Whiteside 9' Turnaround Hook Shot (4 PTS)",NA,NA,"7 - 8","1","4","202355","Hassan Whiteside","1610612748","Miami","Heat","MIA","0","0",NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA
"0021500055","22","2","1","1","7:46 PM","8:49",NA,NA,"MISS Millsap 25' 3PT Jump Shot",NA,NA,"5","200794","Paul Millsap","1610612737","Atlanta","Hawks","ATL","0","0",NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA
"0021500055","23","4","0","1","7:46 PM","8:48","Whiteside REBOUND (Off:0 Def:1)",NA,NA,NA,NA,"4","202355","Hassan Whiteside","1610612748","Miami","Heat","MIA","0","0",NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA
"0021500055","24","1","57","1","7:46 PM","8:34","Wade 9' Driving Hook Shot (2 PTS)",NA,NA,"7 - 10","3","4","2548","Dwyane Wade","1610612748","Miami","Heat","MIA","0","0",NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA
"0021500055","25","2","1","1","7:47 PM","8:24",NA,NA,"MISS Horford 21' Jump Shot",NA,NA,"5","201143","Al Horford","1610612737","Atlanta","Hawks","ATL","0","0",NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA
"0021500055","26","4","0","1","7:47 PM","8:23",NA,NA,"Millsap REBOUND (Off:1 Def:0)",NA,NA,"5","200794","Paul Millsap","1610612737","Atlanta","Hawks","ATL","0","0",NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA
"0021500055","27","1","5","1","7:47 PM","8:19",NA,NA,"Korver 1' Layup (2 PTS) (Millsap 1 AST)","9 - 10","1","5","2594","Kyle Korver","1610612737","Atlanta","Hawks","ATL","5","200794","Paul Millsap","1610612737","Atlanta","Hawks","ATL","0","0",NA,NA,NA,NA,NA
"0021500055","28","5","4","1","7:47 PM","8:08","Dragic Traveling Turnover (P2.T2)",NA,NA,NA,NA,"4","201609","Goran Dragic","1610612748","Miami","Heat","MIA","0","0",NA,NA,NA,NA,NA,"1","0",NA,NA,NA,NA,NA
"0021500055","29","1","1","1","7:47 PM","7:55",NA,NA,"Bazemore  3PT Jump Shot (6 PTS) (Korver 2 AST)","12 - 10","-2","5","203145","Kent Bazemore","1610612737","Atlanta","Hawks","ATL","5","2594","Kyle Korver","1610612737","Atlanta","Hawks","ATL","0","0",NA,NA,NA,NA,NA
"0021500055","30","1","1","1","7:48 PM","7:34","Dragic 25' 3PT Jump Shot (7 PTS) (Bosh 1 AST)",NA,NA,"12 - 13","1","4","201609","Goran Dragic","1610612748","Miami","Heat","MIA","4","2547","Chris Bosh","1610612748","Miami","Heat","MIA","0","0",NA,NA,NA,NA,NA
"0021500055","31","9","1","1","7:48 PM","7:29",NA,NA,"Hawks Timeout: Regular (Reg.1 Short 0)",NA,NA,"3","1610612737",NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA
"0021500055","33","8","0","1","7:50 PM","7:29",NA,NA,"SUB: Splitter FOR Bazemore",NA,NA,"5","203145","Kent Bazemore","1610612737","Atlanta","Hawks","ATL","5","201168","Tiago Splitter","1610612737","Atlanta","Hawks","ATL","0","0",NA,NA,NA,NA,NA
"0021500055","35","2","80","1","7:51 PM","7:09",NA,NA,"MISS Millsap 14' Step Back Jump Shot",NA,NA,"5","200794","Paul Millsap","1610612737","Atlanta","Hawks","ATL","0","0",NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA
"0021500055","36","4","0","1","7:51 PM","7:08","Bosh REBOUND (Off:0 Def:1)",NA,NA,NA,NA,"4","2547","Chris Bosh","1610612748","Miami","Heat","MIA","0","0",NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA
"0021500055","37","2","1","1","7:51 PM","6:53","MISS Wade 25' 3PT Jump Shot",NA,NA,NA,NA,"4","2548","Dwyane Wade","1610612748","Miami","Heat","MIA","0","0",NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA
"0021500055","38","4","0","1","7:51 PM","6:52",NA,NA,"Splitter REBOUND (Off:0 Def:1)",NA,NA,"5","201168","Tiago Splitter","1610612737","Atlanta","Hawks","ATL","0","0",NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA
"0021500055","39","1","1","1","7:51 PM","6:34",NA,NA,"Teague 25' 3PT Jump Shot (3 PTS) (Splitter 1 AST)","15 - 13","-2","5","201952","Jeff Teague","1610612737","Atlanta","Hawks","ATL","5","201168","Tiago Splitter","1610612737","Atlanta","Hawks","ATL","0","0",NA,NA,NA,NA,NA
"0021500055","40","2","85","1","7:51 PM","6:15","MISS Wade 11' Turnaround Bank Shot",NA,NA,NA,NA,"4","2548","Dwyane Wade","1610612748","Miami","Heat","MIA","0","0",NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA
"0021500055","41","4","0","1","7:52 PM","6:14",NA,NA,"Horford REBOUND (Off:0 Def:2)",NA,NA,"5","201143","Al Horford","1610612737","Atlanta","Hawks","ATL","0","0",NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA
"0021500055","42","2","5","1","7:52 PM","6:07","Whiteside BLOCK (1 BLK)",NA,"MISS Splitter 2' Layup",NA,NA,"5","201168","Tiago Splitter","1610612737","Atlanta","Hawks","ATL","0","0",NA,NA,NA,NA,NA,"4","202355","Hassan Whiteside","1610612748","Miami","Heat","MIA"
"0021500055","43","4","0","1","7:52 PM","6:06",NA,NA,"Millsap REBOUND (Off:2 Def:0)",NA,NA,"5","200794","Paul Millsap","1610612737","Atlanta","Hawks","ATL","0","0",NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA
"0021500055","44","2","78","1","7:52 PM","5:52",NA,NA,"MISS Teague 8' Floating Jump Shot",NA,NA,"5","201952","Jeff Teague","1610612737","Atlanta","Hawks","ATL","0","0",NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA
"0021500055","45","4","0","1","7:52 PM","5:51",NA,NA,"Teague REBOUND (Off:1 Def:0)",NA,NA,"5","201952","Jeff Teague","1610612737","Atlanta","Hawks","ATL","0","0",NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA
"0021500055","46","2","78","1","7:52 PM","5:46",NA,NA,"MISS Teague 8' Floating Jump Shot",NA,NA,"5","201952","Jeff Teague","1610612737","Atlanta","Hawks","ATL","0","0",NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA
"0021500055","47","4","0","1","7:52 PM","5:45","Whiteside REBOUND (Off:0 Def:2)",NA,NA,NA,NA,"4","202355","Hassan Whiteside","1610612748","Miami","Heat","MIA","0","0",NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA
"0021500055","48","5","1","1","7:52 PM","5:37","Dragic Bad Pass Turnover (P3.T3)",NA,"Millsap STEAL (1 STL)",NA,NA,"4","201609","Goran Dragic","1610612748","Miami","Heat","MIA","5","200794","Paul Millsap","1610612737","Atlanta","Hawks","ATL","0","0",NA,NA,NA,NA,NA
"0021500055","49","2","75","1","7:52 PM","5:34","Bosh BLOCK (1 BLK)",NA,"MISS Teague 2' Driving Finger Roll Layup",NA,NA,"5","201952","Jeff Teague","1610612737","Atlanta","Hawks","ATL","0","0",NA,NA,NA,NA,NA,"4","2547","Chris Bosh","1610612748","Miami","Heat","MIA"
"0021500055","50","4","0","1","7:52 PM","5:33","HEAT Rebound",NA,NA,NA,NA,"2","1610612748",NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA
"0021500055","51","8","0","1","7:52 PM","5:33","SUB: McRoberts FOR Bosh",NA,NA,NA,NA,"4","2547","Chris Bosh","1610612748","Miami","Heat","MIA","4","201177","Josh McRoberts","1610612748","Miami","Heat","MIA","0","0",NA,NA,NA,NA,NA
"0021500055","52","5","1","1","7:53 PM","5:22","Wade Bad Pass Turnover (P1.T4)",NA,NA,NA,NA,"4","2548","Dwyane Wade","1610612748","Miami","Heat","MIA","0","0",NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA
"0021500055","53","1","75","1","7:53 PM","4:59",NA,NA,"Teague 3' Driving Finger Roll Layup (5 PTS)","17 - 13","-4","5","201952","Jeff Teague","1610612737","Atlanta","Hawks","ATL","0","0",NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA
"0021500055","54","6","2","1","7:53 PM","4:59","Dragic S.FOUL (P1.T1) (P.Fraher)",NA,NA,NA,NA,"4","201609","Goran Dragic","1610612748","Miami","Heat","MIA","5","201952","Jeff Teague","1610612737","Atlanta","Hawks","ATL","1","0",NA,NA,NA,NA,NA
