"GAME_ID","EVENTNUM","EVENTMSGTYPE","EVENTMSGACTIONTYPE","PERIOD","WCTIMESTRING","PCTIMESTRING","HOMEDESCRIPTION","NEUTRALDESCRIPTION","VISITORDESCRIPTION","SCORE","SCOREMARGIN","PERSON1TYPE","PLAYER1_ID","PLAYER1_NAME","PLAYER1_TEAM_ID","PLAYER1_TEAM_CITY","PLAYER1_TEAM_NICKNAME","PLAYER1_TEAM_ABBREVIATION","PERSON2TYPE","PLAYER2_ID","PLAYER2_NAME","PLAYER2_TEAM_ID","PLAYER2_TEAM_CITY","PLAYER2_TEAM_NICKNAME","PLAYER2_TEAM_ABBREVIATION","PERSON3TYPE","PLAYER3_ID","PLAYER3_NAME","PLAYER3_TEAM_ID","PLAYER3_TEAM_CITY","PLAYER3_TEAM_NICKNAME","PLAYER3_TEAM_ABBREVIATION"
"0021500606","0","12","0","1","7:41 PM","12:00",NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA
"0021500606","1","10","0","1","7:41 PM","12:00","Jump Ball Noel vs. Plumlee: Tip to Smith",NA,NA,NA,NA,"4","203457","Nerlens Noel","1610612755","Philadelphia","76ers","PHI","5","203486","Mason Plumlee","1610612757","Portland","Trail Blazers","POR","4","202397","Ish Smith","1610612755","Philadelphia","76ers","PHI"
"0021500606","2","1","78","1","7:41 PM","11:50","Okafor 7' Floating Jump Shot (2 PTS) (Sampson 1 AST)",NA,NA,"0 - 2","2","4","1626143","Jahlil Okafor","1610612755","Philadelphia","76ers","PHI","4","203960","JaKarr Sampson","1610612755","Philadelphia","76ers","PHI","0","0",NA,NA,NA,NA,NA
"0021500606","3","2","1","1","7:41 PM","11:34",NA,NA,"MISS McCollum 17' Jump Shot",NA,NA,"5","203468","CJ McCollum","1610612757","Portland","Trail Blazers","POR","0","0",NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA
"0021500606","4","4","0","1","7:41 PM","11:32","Noel REBOUND (Off:0 Def:1)",NA,NA,NA,NA,"4","203457","Nerlens Noel","1610612755","Philadelphia","76ers","PHI","0","0",NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA
"0021500606","5","1","80","1","7:42 PM","11:15","Okafor 17' Step Back Jump Shot (4 PTS)",NA,NA,"0 - 4","4","4","1626143","Jahlil Okafor","1610612755","Philadelphia","76ers","PHI","0","0",NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA
"0021500606","6","5","40","1","7:42 PM","10:56",NA,NA,"Lillard Out of Bounds Lost Ball Turnover (P1.T1)",NA,NA,"5","203081","Damian Lillard","1610612757","Portland","Trail Blazers","POR","0","0",NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA
"0021500606","7","2","1","1","7:42 PM","10:38","MISS Sampson 8' Jump Shot",NA,NA,NA,NA,"4","203960","JaKarr Sampson","1610612755","Philadelphia","76ers","PHI","0","0",NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA
"0021500606","8","4","0","1","7:42 PM","10:37",NA,NA,"Lillard REBOUND (Off:0 Def:1)",NA,NA,"5","203081","Damian Lillard","1610612757","Portland","Trail Blazers","POR","0","0",NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA
"0021500606","9","2","1","1","7:43 PM","10:30",NA,NA,"MISS Lillard 19' Jump Shot",NA,NA,"5","203081","Damian Lillard","1610612757","Portland","Trail Blazers","POR","0","0",NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA
"0021500606","10","4","0","1","7:43 PM","10:29","Noel REBOUND (Off:0 Def:2)",NA,NA,NA,NA,"4","203457","Nerlens Noel","1610612755","Philadelphia","76ers","PHI","0","0",NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA
"0021500606","11","1","1","1","7:43 PM","10:16","Canaan 26' 3PT Jump Shot (3 PTS) (Smith 1 AST)",NA,NA,"0 - 7","7","4","203477","Isaiah Canaan","1610612755","Philadelphia","76ers","PHI","4","202397","Ish Smith","1610612755","Philadelphia","76ers","PHI","0","0",NA,NA,NA,NA,NA
"0021500606","12","1","1","1","7:43 PM","9:54",NA,NA,"Vonleh 18' Jump Shot (2 PTS) (Plumlee 1 AST)","2 - 7","5","5","203943","Noah Vonleh","1610612757","Portland","Trail Blazers","POR","5","203486","Mason Plumlee","1610612757","Portland","Trail Blazers","POR","0","0",NA,NA,NA,NA,NA
"0021500606","14","1","45","1","7:44 PM","9:24","Okafor 9' Jump Shot (6 PTS) (Smith 2 AST)",NA,NA,"2 - 9","7","4","1626143","Jahlil Okafor","1610612755","Philadelphia","76ers","PHI","4","202397","Ish Smith","1610612755","Philadelphia","76ers","PHI","0","0",NA,NA,NA,NA,NA
"0021500606","15","2","1","1","7:44 PM","9:01",NA,NA,"MISS Aminu 16' Jump Shot",NA,NA,"5","202329","Al-Farouq Aminu","1610612757","Portland","Trail Blazers","POR","0","0",NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA
"0021500606","16","4","0","1","7:44 PM","8:57","76ERS Rebound",NA,NA,NA,NA,"2","1610612755",NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA
"0021500606","17","1","47","1","7:45 PM","8:42","Okafor 15' Turnaround Jump Shot (8 PTS) (Sampson 2 AST)",NA,NA,"2 - 11","9","4","1626143","Jahlil Okafor","1610612755","Philadelphia","76ers","PHI","4","203960","JaKarr Sampson","1610612755","Philadelphia","76ers","PHI","0","0",NA,NA,NA,NA,NA
"0021500606","18","6","2","1","7:45 PM","8:30","Smith S.FOUL (P1.T1) (B.Adams)",NA,NA,NA,NA,"4","202397","Ish Smith","1610612755","Philadelphia","76ers","PHI","5","203081","Damian Lillard","1610612757","Portland","Trail Blazers","POR","1","0",NA,NA,NA,NA,NA
"0021500606","19","3","11","1","7:45 PM","8:30",NA,NA,"Lillard Free Throw 1 of 2 (1 PTS)","3 - 11","8","5","203081","Damian Lillard","1610612757","Portland","Trail Blazers","POR","0","0",NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA
"0021500606","21","3","12","1","7:46 PM","8:30",NA,NA,"Lillard Free Throw 2 of 2 (2 PTS)","4 - 11","7","5","203081","Damian Lillard","1610612757","Portland","Trail Blazers","POR","0","0",NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA
"0021500606","23","1","1","1","7:46 PM","8:14","Okafor 6' Jump Shot (10 PTS)",NA,NA,"4 - 13","9","4","1626143","Jahlil Okafor","1610612755","Philadelphia","76ers","PHI","0","0",NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA
"0021500606","24","2","1","1","7:46 PM","8:00",NA,NA,"MISS Lillard 28' 3PT Jump Shot",NA,NA,"5","203081","Damian Lillard","1610612757","Portland","Trail Blazers","POR","0","0",NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA
"0021500606","25","4","0","1","7:46 PM","7:59","Sampson REBOUND (Off:0 Def:1)",NA,NA,NA,NA,"4","203960","JaKarr Sampson","1610612755","Philadelphia","76ers","PHI","0","0",NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA
"0021500606","26","6","29","1","7:46 PM","7:46",NA,NA,"Vonleh Shooting Block Foul (P1.T1) (B.Adams)",NA,NA,"5","203943","Noah Vonleh","1610612757","Portland","Trail Blazers","POR","4","202397","Ish Smith","1610612755","Philadelphia","76ers","PHI","1","0",NA,NA,NA,NA,NA
"0021500606","27","3","11","1","7:47 PM","7:46","Smith Free Throw 1 of 2 (1 PTS)",NA,NA,"4 - 14","10","4","202397","Ish Smith","1610612755","Philadelphia","76ers","PHI","0","0",NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA
"0021500606","29","3","12","1","7:47 PM","7:46","Smith Free Throw 2 of 2 (2 PTS)",NA,NA,"4 - 15","11","4","202397","Ish Smith","1610612755","Philadelphia","76ers","PHI","0","0",NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA
"0021500606","31","2","1","1","7:47 PM","7:30",NA,NA,"MISS McCollum 13' Jump Shot",NA,NA,"5","203468","CJ McCollum","1610612757","Portland","Trail Blazers","POR","0","0",NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA
"0021500606","32","4","0","1","7:47 PM","7:29","Sampson REBOUND (Off:0 Def:2)",NA,NA,NA,NA,"4","203960","JaKarr Sampson","1610612755","Philadelphia","76ers","PHI","0","0",NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA
"0021500606","33","6","2","1","7:48 PM","7:16",NA,NA,"Aminu S.FOUL (P1.T2) (B.Adams)",NA,NA,"5","202329","Al-Farouq Aminu","1610612757","Portland","Trail Blazers","POR","4","203960","JaKarr Sampson","1610612755","Philadelphia","76ers","PHI","1","0",NA,NA,NA,NA,NA
"0021500606","34","9","1","1","7:48 PM","7:16",NA,NA,"Trail Blazers Timeout: Regular (Reg.1 Short 0)",NA,NA,"3","1610612757",NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA
"0021500606","36","3","11","1","7:50 PM","7:16","MISS Sampson Free Throw 1 of 2",NA,NA,NA,NA,"4","203960","JaKarr Sampson","1610612755","Philadelphia","76ers","PHI","0","0",NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA
"0021500606","37","4","1","1","7:50 PM","7:16","76ERS Rebound",NA,NA,NA,NA,"2","1610612755",NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA
"0021500606","38","3","12","1","7:50 PM","7:16","Sampson Free Throw 2 of 2 (1 PTS)",NA,NA,"4 - 16","12","4","203960","JaKarr Sampson","1610612755","Philadelphia","76ers","PHI","0","0",NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA
"0021500606","40","1","1","1","7:51 PM","7:01",NA,NA,"Vonleh 18' Jump Shot (4 PTS) (McCollum 1 AST)","6 - 16","10","5","203943","Noah Vonleh","1610612757","Portland","Trail Blazers","POR","5","203468","CJ McCollum","1610612757","Portland","Trail Blazers","POR","0","0",NA,NA,NA,NA,NA
"0021500606","41","6","1","1","7:51 PM","6:49",NA,NA,"Vonleh P.FOUL (P2.T3) (J.Phillips)",NA,NA,"5","203943","Noah Vonleh","1610612757","Portland","Trail Blazers","POR","4","203457","Nerlens Noel","1610612755","Philadelphia","76ers","PHI","1","0",NA,NA,NA,NA,NA
"0021500606","42","2","1","1","7:52 PM","6:35","MISS Smith 15' Jump Shot",NA,NA,NA,NA,"4","202397","Ish Smith","1610612755","Philadelphia","76ers","PHI","0","0",NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA
"0021500606","43","4","0","1","7:52 PM","6:33",NA,NA,"Vonleh REBOUND (Off:0 Def:1)",NA,NA,"5","203943","Noah Vonleh","1610612757","Portland","Trail Blazers","POR","0","0",NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA
"0021500606","44","6","1","1","7:52 PM","6:31","Sampson P.FOUL (P1.T2) (J.Phillips)",NA,NA,NA,NA,"4","203960","JaKarr Sampson","1610612755","Philadelphia","76ers","PHI","5","203486","Mason Plumlee","1610612757","Portland","Trail Blazers","POR","1","0",NA,NA,NA,NA,NA
"0021500606","45","2","1","1","7:52 PM","6:21",NA,NA,"MISS McCollum 14' Jump Shot",NA,NA,"5","203468","CJ McCollum","1610612757","Portland","Trail Blazers","POR","0","0",NA,NA,NA,NA,NA,"0","0",NA,NA,NA,NA,NA
