x,score,time,homeOraway,opponent,3pt %,3pt %_op,3pts,3pts_op,3pt attempts,3pt attempts_op,2pt %,2pt %_op,2pts,2pts_op,2pt attempts,2pt attempts_op,rebounds,rebounds_op,offensive rebs,offensive rebs_op,defensive rebs,defensive rebs_op,free throws %,free throws %_op,free throws,free throws_op,free throw atps,free throw atps_op,assists,assists_op,steals,steals_op,blocks,blocks_op,turnovers,turnovers_op,fouls,fouls_op
6.0,108.0,2016-01-25,1,ORL,33.0,36.0,6.0,10.0,18.0,28.0,45.0,52.0,37.0,30.0,82.0,58.0,54.0,46.0,18.0,8.0,36.0,38.0,64.0,86.0,16.0,12.0,25.0,14.0,25.0,24.0,12.0,2.0,5.0,6.0,-10.0,-19.0,-16.0,-22.0
14.0,104.0,2015-12-22,0,PHI,33.0,30.0,5.0,7.0,15.0,23.0,50.0,56.0,35.0,24.0,70.0,43.0,36.0,42.0,9.0,10.0,27.0,32.0,79.0,66.0,19.0,21.0,24.0,32.0,26.0,19.0,16.0,6.0,3.0,3.0,-12.0,-26.0,-23.0,-21.0
8.0,92.0,2015-11-29,1,PHI,31.0,33.0,4.0,12.0,13.0,36.0,44.0,44.0,30.0,18.0,68.0,41.0,49.0,41.0,15.0,8.0,34.0,33.0,74.0,75.0,20.0,12.0,27.0,16.0,19.0,23.0,11.0,18.0,7.0,9.0,-26.0,-25.0,-18.0,-29.0
6.0,103.0,2016-03-21,0,PHX,40.0,39.0,8.0,11.0,20.0,28.0,44.0,40.0,31.0,19.0,70.0,48.0,45.0,45.0,10.0,9.0,35.0,36.0,90.0,77.0,17.0,26.0,19.0,34.0,18.0,22.0,10.0,8.0,4.0,10.0,-13.0,-17.0,-27.0,-18.0
-9.0,100.0,2016-03-06,1,PHX,46.0,43.0,10.0,12.0,22.0,28.0,38.0,58.0,22.0,25.0,58.0,43.0,38.0,47.0,12.0,10.0,26.0,37.0,79.0,77.0,26.0,23.0,33.0,30.0,17.0,24.0,6.0,3.0,3.0,3.0,-10.0,-15.0,-27.0,-23.0
-5.0,106.0,2016-02-27,0,PHX,30.0,38.0,6.0,12.0,20.0,32.0,43.0,52.0,26.0,25.0,60.0,48.0,34.0,56.0,7.0,16.0,27.0,40.0,86.0,71.0,36.0,25.0,42.0,35.0,15.0,19.0,11.0,4.0,4.0,3.0,-8.0,-18.0,-26.0,-28.0
2.0,95.0,2015-12-06,1,PHX,33.0,29.0,5.0,9.0,15.0,31.0,41.0,53.0,31.0,27.0,75.0,51.0,46.0,47.0,15.0,11.0,31.0,36.0,75.0,71.0,18.0,12.0,24.0,17.0,23.0,20.0,8.0,8.0,5.0,5.0,-12.0,-18.0,-16.0,-24.0
-6.0,106.0,2016-02-08,1,POR,37.0,35.0,7.0,10.0,19.0,29.0,54.0,57.0,36.0,34.0,67.0,60.0,39.0,37.0,5.0,8.0,34.0,29.0,68.0,70.0,13.0,14.0,19.0,20.0,18.0,22.0,5.0,9.0,3.0,6.0,-15.0,-13.0,-24.0,-23.0
13.0,91.0,2016-01-04,0,POR,20.0,25.0,3.0,7.0,15.0,28.0,42.0,48.0,32.0,21.0,76.0,44.0,52.0,42.0,17.0,7.0,35.0,35.0,69.0,63.0,18.0,15.0,26.0,24.0,21.0,14.0,10.0,7.0,3.0,4.0,-11.0,-21.0,-19.0,-19.0
1.0,101.0,2015-11-13,1,POR,38.0,36.0,6.0,8.0,16.0,22.0,43.0,53.0,30.0,25.0,70.0,47.0,35.0,43.0,14.0,10.0,21.0,33.0,85.0,90.0,23.0,26.0,27.0,29.0,22.0,17.0,10.0,5.0,0.0,10.0,-8.0,-22.0,-21.0,-22.0
-19.0,96.0,2015-11-05,0,POR,35.0,50.0,7.0,15.0,20.0,30.0,53.0,51.0,30.0,29.0,57.0,57.0,36.0,47.0,7.0,14.0,29.0,33.0,71.0,60.0,15.0,12.0,21.0,20.0,20.0,29.0,4.0,3.0,5.0,3.0,-8.0,-8.0,-14.0,-19.0
6.0,104.0,2016-03-02,1,SAC,28.0,35.0,5.0,9.0,18.0,26.0,49.0,54.0,30.0,30.0,61.0,56.0,37.0,44.0,14.0,16.0,23.0,28.0,88.0,55.0,29.0,11.0,33.0,20.0,20.0,31.0,13.0,7.0,4.0,3.0,-19.0,-24.0,-23.0,-29.0
4.0,121.0,2016-01-30,1,SAC,44.0,38.0,8.0,9.0,18.0,24.0,54.0,43.0,33.0,29.0,61.0,68.0,32.0,51.0,2.0,18.0,30.0,33.0,84.0,84.0,31.0,32.0,37.0,38.0,23.0,16.0,15.0,10.0,9.0,3.0,-13.0,-19.0,-26.0,-27.0
14.0,103.0,2015-11-03,0,SAC,15.0,35.0,3.0,7.0,20.0,20.0,59.0,41.0,37.0,22.0,63.0,54.0,50.0,35.0,12.0,8.0,38.0,27.0,80.0,60.0,20.0,24.0,25.0,40.0,23.0,17.0,5.0,8.0,7.0,1.0,-16.0,-13.0,-31.0,-21.0
-14.0,87.0,2016-03-28,1,SAS,32.0,33.0,6.0,5.0,19.0,15.0,42.0,56.0,27.0,32.0,64.0,57.0,39.0,43.0,13.0,10.0,26.0,33.0,63.0,73.0,15.0,22.0,24.0,30.0,19.0,23.0,8.0,9.0,4.0,7.0,-14.0,-14.0,-22.0,-21.0
-6.0,104.0,2016-03-25,0,SAS,39.0,41.0,7.0,7.0,18.0,17.0,57.0,62.0,37.0,37.0,65.0,60.0,31.0,37.0,8.0,8.0,23.0,29.0,69.0,83.0,9.0,15.0,13.0,18.0,23.0,25.0,11.0,7.0,4.0,5.0,-10.0,-14.0,-19.0,-12.0
-20.0,83.0,2015-12-03,1,SAS,13.0,56.0,2.0,10.0,16.0,18.0,44.0,48.0,28.0,30.0,64.0,62.0,37.0,48.0,9.0,10.0,28.0,38.0,84.0,72.0,21.0,13.0,25.0,18.0,19.0,27.0,6.0,8.0,6.0,8.0,-11.0,-15.0,-17.0,-21.0
-10.0,82.0,2015-11-21,0,SAS,11.0,33.0,1.0,7.0,9.0,21.0,48.0,53.0,31.0,27.0,65.0,51.0,35.0,40.0,7.0,7.0,28.0,33.0,1.0,77.0,17.0,17.0,17.0,22.0,19.0,20.0,13.0,7.0,2.0,6.0,-16.0,-17.0,-23.0,-20.0
-4.0,95.0,2016-04-01,1,TOR,37.0,43.0,7.0,12.0,19.0,28.0,42.0,42.0,30.0,18.0,72.0,43.0,42.0,41.0,18.0,11.0,24.0,30.0,82.0,93.0,14.0,27.0,17.0,29.0,16.0,16.0,13.0,8.0,7.0,12.0,-14.0,-18.0,-25.0,-19.0
-13.0,85.0,2016-02-21,0,TOR,15.0,25.0,3.0,7.0,20.0,28.0,45.0,49.0,25.0,26.0,56.0,53.0,44.0,47.0,10.0,9.0,34.0,38.0,81.0,81.0,26.0,25.0,32.0,31.0,13.0,12.0,6.0,4.0,3.0,2.0,-13.0,-12.0,-25.0,-22.0
6.0,94.0,2016-03-04,1,UTA,22.0,26.0,4.0,5.0,18.0,19.0,52.0,48.0,33.0,27.0,63.0,56.0,42.0,45.0,9.0,12.0,33.0,33.0,84.0,66.0,16.0,19.0,19.0,29.0,14.0,21.0,8.0,6.0,5.0,5.0,-11.0,-17.0,-22.0,-18.0
-5.0,87.0,2016-01-02,0,UTA,39.0,33.0,7.0,9.0,18.0,27.0,41.0,46.0,26.0,22.0,63.0,48.0,40.0,48.0,8.0,9.0,32.0,39.0,54.0,75.0,14.0,21.0,26.0,28.0,17.0,17.0,8.0,4.0,4.0,7.0,-11.0,-16.0,-24.0,-24.0
-10.0,79.0,2015-11-07,0,UTA,32.0,44.0,6.0,12.0,19.0,27.0,33.0,40.0,24.0,19.0,72.0,47.0,44.0,49.0,13.0,9.0,31.0,40.0,93.0,83.0,13.0,15.0,14.0,18.0,16.0,18.0,8.0,7.0,1.0,10.0,-14.0,-21.0,-21.0,-20.0
-9.0,91.0,2015-12-23,0,WAS,18.0,44.0,3.0,11.0,17.0,25.0,55.0,46.0,30.0,26.0,55.0,57.0,35.0,44.0,6.0,12.0,29.0,32.0,69.0,79.0,22.0,15.0,32.0,19.0,12.0,26.0,13.0,3.0,7.0,2.0,-8.0,-14.0,-17.0,-23.0
17.0,112.0,2015-12-14,1,WAS,67.0,38.0,10.0,9.0,15.0,24.0,54.0,45.0,34.0,28.0,63.0,62.0,39.0,36.0,6.0,10.0,33.0,26.0,93.0,60.0,14.0,12.0,15.0,20.0,26.0,22.0,8.0,9.0,5.0,3.0,-17.0,-14.0,-18.0,-13.0
