x,score,time,homeOraway,opponent,3pt %,3pt %_op,3pts,3pts_op,3pt attempts,3pt attempts_op,2pt %,2pt %_op,2pts,2pts_op,2pt attempts,2pt attempts_op,rebounds,rebounds_op,offensive rebs,offensive rebs_op,defensive rebs,defensive rebs_op,free throws %,free throws %_op,free throws,free throws_op,free throw atps,free throw atps_op,assists,assists_op,steals,steals_op,blocks,blocks_op,turnovers,turnovers_op,fouls,fouls_op
29.0,106.0,2016-03-04,0,LAL,46.0,19.0,13.0,5.0,28.0,27.0,60.0,41.0,24.0,24.0,40.0,58.0,39.0,46.0,3.0,17.0,36.0,29.0,73.0,70.0,19.0,14.0,26.0,20.0,31.0,19.0,6.0,5.0,8.0,1.0,-10.0,-10.0,-18.0,-16.0
13.0,100.0,2015-12-04,1,LAL,39.0,48.0,10.0,13.0,26.0,27.0,56.0,32.0,27.0,19.0,48.0,59.0,43.0,42.0,9.0,15.0,34.0,27.0,80.0,77.0,16.0,10.0,20.0,13.0,24.0,19.0,11.0,10.0,9.0,7.0,-17.0,-16.0,-11.0,-14.0
12.0,95.0,2016-03-12,1,MEM,32.0,26.0,11.0,6.0,34.0,23.0,50.0,38.0,25.0,27.0,50.0,72.0,47.0,58.0,8.0,20.0,39.0,38.0,71.0,79.0,12.0,11.0,17.0,14.0,27.0,15.0,9.0,10.0,12.0,5.0,-11.0,-16.0,-14.0,-14.0
15.0,116.0,2015-11-27,0,MEM,36.0,40.0,14.0,12.0,39.0,30.0,58.0,46.0,21.0,23.0,36.0,50.0,40.0,37.0,6.0,5.0,34.0,32.0,89.0,91.0,32.0,19.0,36.0,21.0,25.0,20.0,4.0,3.0,3.0,1.0,-10.0,-13.0,-21.0,-25.0
-4.0,111.0,2016-02-19,1,MIA,44.0,40.0,16.0,8.0,36.0,20.0,49.0,53.0,25.0,36.0,51.0,68.0,42.0,46.0,8.0,10.0,34.0,36.0,1.0,68.0,13.0,19.0,13.0,28.0,27.0,27.0,7.0,13.0,4.0,1.0,-21.0,-14.0,-23.0,-12.0
-18.0,87.0,2016-01-31,0,MIA,23.0,25.0,5.0,5.0,22.0,20.0,46.0,56.0,22.0,34.0,48.0,61.0,31.0,47.0,2.0,10.0,29.0,37.0,88.0,85.0,28.0,22.0,32.0,26.0,13.0,21.0,10.0,10.0,3.0,4.0,-17.0,-18.0,-23.0,-23.0
-12.0,88.0,2015-12-14,1,MIA,24.0,44.0,8.0,7.0,33.0,16.0,49.0,45.0,25.0,33.0,51.0,73.0,37.0,54.0,7.0,15.0,30.0,39.0,93.0,87.0,14.0,13.0,15.0,15.0,25.0,26.0,7.0,6.0,4.0,5.0,-14.0,-15.0,-21.0,-16.0
6.0,98.0,2015-11-03,0,MIA,33.0,18.0,7.0,5.0,21.0,28.0,43.0,57.0,30.0,33.0,69.0,58.0,51.0,49.0,16.0,13.0,35.0,36.0,77.0,69.0,17.0,11.0,22.0,16.0,25.0,13.0,10.0,10.0,1.0,9.0,-15.0,-18.0,-14.0,-21.0
11.0,101.0,2016-03-25,1,MIL,16.0,23.0,5.0,3.0,32.0,13.0,55.0,45.0,36.0,32.0,65.0,71.0,45.0,49.0,17.0,16.0,28.0,33.0,82.0,65.0,14.0,17.0,17.0,26.0,26.0,16.0,10.0,4.0,6.0,9.0,-11.0,-15.0,-21.0,-16.0
-8.0,109.0,2016-02-20,1,MIL,22.0,18.0,9.0,3.0,41.0,17.0,54.0,49.0,35.0,43.0,65.0,87.0,49.0,65.0,10.0,17.0,39.0,48.0,67.0,69.0,12.0,22.0,18.0,32.0,31.0,23.0,11.0,12.0,8.0,10.0,-16.0,-17.0,-27.0,-21.0
-7.0,101.0,2016-01-15,0,MIL,30.0,30.0,9.0,3.0,30.0,10.0,49.0,43.0,34.0,37.0,70.0,86.0,43.0,60.0,7.0,21.0,36.0,39.0,1.0,68.0,6.0,25.0,6.0,37.0,29.0,19.0,5.0,9.0,9.0,13.0,-17.0,-16.0,-25.0,-14.0
-4.0,95.0,2015-11-25,0,MIN,25.0,43.0,8.0,9.0,32.0,21.0,46.0,41.0,23.0,25.0,50.0,61.0,53.0,45.0,15.0,7.0,38.0,38.0,71.0,76.0,25.0,22.0,35.0,29.0,14.0,22.0,10.0,9.0,7.0,4.0,-14.0,-11.0,-20.0,-23.0
-10.0,107.0,2015-11-09,1,MIN,42.0,47.0,13.0,7.0,31.0,15.0,56.0,60.0,31.0,39.0,55.0,65.0,27.0,40.0,4.0,8.0,23.0,32.0,86.0,82.0,6.0,18.0,7.0,22.0,30.0,27.0,13.0,10.0,6.0,5.0,-17.0,-19.0,-19.0,-18.0
8.0,106.0,2015-11-11,1,NOP,39.0,48.0,10.0,14.0,26.0,29.0,53.0,43.0,32.0,23.0,60.0,54.0,44.0,40.0,8.0,8.0,36.0,32.0,75.0,67.0,12.0,10.0,16.0,15.0,26.0,21.0,10.0,6.0,7.0,0.0,-12.0,-19.0,-16.0,-21.0
6.0,121.0,2015-11-06,0,NOP,43.0,33.0,9.0,10.0,21.0,30.0,57.0,59.0,32.0,32.0,56.0,54.0,41.0,32.0,6.0,6.0,35.0,26.0,86.0,88.0,30.0,21.0,35.0,24.0,30.0,30.0,10.0,9.0,6.0,7.0,-15.0,-12.0,-21.0,-24.0
-6.0,101.0,2016-01-05,1,NYK,39.0,28.0,15.0,5.0,39.0,18.0,46.0,53.0,22.0,35.0,48.0,66.0,41.0,46.0,14.0,11.0,27.0,35.0,63.0,92.0,12.0,22.0,19.0,24.0,22.0,20.0,3.0,7.0,4.0,6.0,-13.0,-9.0,-24.0,-20.0
-14.0,97.0,2016-01-03,0,NYK,31.0,42.0,8.0,11.0,26.0,26.0,50.0,53.0,29.0,33.0,58.0,62.0,32.0,46.0,7.0,12.0,25.0,34.0,75.0,86.0,15.0,12.0,20.0,14.0,26.0,27.0,11.0,8.0,5.0,7.0,-15.0,-16.0,-14.0,-19.0
19.0,117.0,2015-12-26,1,NYK,32.0,29.0,8.0,7.0,25.0,24.0,62.0,56.0,39.0,32.0,63.0,57.0,37.0,42.0,10.0,12.0,27.0,30.0,83.0,77.0,15.0,13.0,18.0,17.0,33.0,25.0,13.0,6.0,4.0,8.0,-9.0,-22.0,-17.0,-15.0
11.0,112.0,2015-10-29,0,NYK,42.0,21.0,10.0,6.0,24.0,29.0,54.0,50.0,32.0,32.0,59.0,64.0,39.0,48.0,7.0,16.0,32.0,32.0,69.0,91.0,18.0,19.0,26.0,21.0,26.0,21.0,11.0,10.0,4.0,4.0,-15.0,-21.0,-18.0,-24.0
-13.0,94.0,2015-12-10,0,OKC,36.0,53.0,10.0,9.0,28.0,17.0,50.0,48.0,25.0,30.0,50.0,63.0,34.0,52.0,5.0,10.0,29.0,42.0,61.0,77.0,14.0,20.0,23.0,26.0,21.0,24.0,9.0,6.0,7.0,2.0,-9.0,-14.0,-19.0,-16.0
6.0,106.0,2015-11-30,1,OKC,36.0,37.0,10.0,7.0,28.0,19.0,47.0,41.0,29.0,30.0,62.0,74.0,51.0,48.0,14.0,13.0,37.0,35.0,90.0,86.0,18.0,19.0,20.0,22.0,23.0,19.0,9.0,8.0,8.0,8.0,-12.0,-11.0,-15.0,-19.0
-7.0,110.0,2016-02-08,1,ORL,41.0,31.0,12.0,9.0,29.0,29.0,49.0,58.0,31.0,37.0,63.0,64.0,47.0,47.0,8.0,6.0,39.0,41.0,60.0,73.0,12.0,16.0,20.0,22.0,31.0,37.0,9.0,11.0,4.0,8.0,-14.0,-13.0,-20.0,-22.0
-2.0,94.0,2016-02-07,0,ORL,46.0,27.0,13.0,7.0,28.0,26.0,35.0,54.0,22.0,32.0,63.0,59.0,50.0,43.0,18.0,8.0,32.0,35.0,73.0,92.0,11.0,11.0,15.0,12.0,22.0,24.0,7.0,9.0,7.0,10.0,-16.0,-18.0,-13.0,-13.0
17.0,98.0,2016-01-18,1,ORL,47.0,27.0,9.0,6.0,19.0,22.0,52.0,37.0,32.0,24.0,61.0,65.0,47.0,42.0,4.0,11.0,43.0,31.0,70.0,75.0,7.0,15.0,10.0,20.0,31.0,21.0,9.0,11.0,6.0,5.0,-17.0,-13.0,-20.0,-13.0
3.0,103.0,2015-12-20,0,ORL,50.0,33.0,11.0,4.0,22.0,12.0,50.0,49.0,28.0,34.0,56.0,69.0,41.0,36.0,8.0,8.0,33.0,28.0,70.0,83.0,14.0,20.0,20.0,24.0,25.0,27.0,6.0,16.0,7.0,5.0,-19.0,-13.0,-21.0,-22.0
38.0,124.0,2016-02-03,0,PHI,50.0,22.0,10.0,6.0,20.0,27.0,53.0,51.0,38.0,29.0,72.0,57.0,52.0,38.0,11.0,6.0,41.0,32.0,72.0,71.0,18.0,10.0,25.0,14.0,28.0,27.0,13.0,7.0,7.0,10.0,-18.0,-23.0,-12.0,-20.0
28.0,126.0,2016-01-07,0,PHI,42.0,28.0,13.0,5.0,31.0,18.0,59.0,50.0,36.0,34.0,61.0,68.0,48.0,43.0,14.0,14.0,34.0,29.0,79.0,60.0,15.0,15.0,19.0,25.0,36.0,21.0,18.0,9.0,6.0,4.0,-16.0,-22.0,-23.0,-17.0
21.0,127.0,2015-12-16,1,PHI,48.0,46.0,10.0,12.0,21.0,26.0,67.0,55.0,38.0,27.0,57.0,49.0,25.0,32.0,2.0,7.0,23.0,25.0,88.0,67.0,21.0,16.0,24.0,24.0,32.0,20.0,11.0,5.0,7.0,2.0,-12.0,-22.0,-21.0,-21.0
13.0,103.0,2016-04-05,1,PHX,32.0,39.0,11.0,12.0,34.0,31.0,46.0,36.0,28.0,18.0,61.0,50.0,50.0,51.0,13.0,11.0,37.0,40.0,74.0,60.0,14.0,18.0,19.0,30.0,26.0,19.0,16.0,13.0,3.0,4.0,-16.0,-24.0,-21.0,-19.0
-3.0,95.0,2016-01-23,0,PHX,35.0,42.0,12.0,10.0,34.0,24.0,44.0,39.0,22.0,24.0,50.0,61.0,43.0,52.0,11.0,15.0,32.0,37.0,83.0,77.0,15.0,20.0,18.0,26.0,23.0,22.0,8.0,10.0,7.0,6.0,-16.0,-17.0,-17.0,-17.0
6.0,104.0,2016-01-20,0,POR,42.0,29.0,10.0,9.0,24.0,31.0,46.0,51.0,29.0,32.0,63.0,63.0,43.0,50.0,10.0,13.0,33.0,37.0,70.0,64.0,16.0,7.0,23.0,11.0,25.0,23.0,7.0,5.0,3.0,4.0,-13.0,-12.0,-13.0,-18.0
9.0,106.0,2015-12-21,1,POR,31.0,21.0,9.0,5.0,29.0,24.0,58.0,58.0,28.0,33.0,48.0,57.0,31.0,50.0,2.0,14.0,29.0,36.0,82.0,73.0,23.0,16.0,28.0,22.0,21.0,24.0,8.0,5.0,1.0,4.0,-10.0,-18.0,-17.0,-20.0
-3.0,88.0,2016-01-21,0,SAC,24.0,29.0,8.0,7.0,33.0,24.0,53.0,38.0,27.0,26.0,51.0,68.0,42.0,56.0,7.0,17.0,35.0,39.0,67.0,75.0,10.0,18.0,15.0,24.0,21.0,24.0,15.0,13.0,9.0,4.0,-19.0,-19.0,-19.0,-14.0
6.0,103.0,2015-11-18,1,SAC,30.0,31.0,9.0,5.0,30.0,16.0,49.0,47.0,29.0,33.0,59.0,70.0,45.0,52.0,12.0,13.0,33.0,39.0,75.0,89.0,18.0,16.0,24.0,18.0,23.0,26.0,9.0,7.0,6.0,1.0,-11.0,-20.0,-15.0,-22.0
-25.0,78.0,2015-12-12,1,SAS,21.0,50.0,5.0,10.0,24.0,20.0,45.0,48.0,25.0,26.0,56.0,54.0,33.0,49.0,7.0,6.0,26.0,43.0,81.0,96.0,13.0,21.0,16.0,22.0,21.0,26.0,15.0,11.0,3.0,2.0,-17.0,-23.0,-15.0,-16.0
-20.0,88.0,2015-11-28,0,SAS,23.0,53.0,6.0,9.0,26.0,17.0,51.0,46.0,31.0,31.0,61.0,68.0,43.0,49.0,12.0,12.0,31.0,37.0,62.0,95.0,8.0,19.0,13.0,20.0,28.0,25.0,9.0,11.0,5.0,9.0,-18.0,-16.0,-17.0,-14.0
8.0,95.0,2016-04-07,1,TOR,38.0,38.0,12.0,8.0,32.0,21.0,48.0,38.0,21.0,24.0,44.0,63.0,41.0,46.0,5.0,8.0,36.0,38.0,81.0,75.0,17.0,15.0,21.0,20.0,23.0,16.0,4.0,10.0,12.0,4.0,-13.0,-11.0,-19.0,-16.0
-8.0,97.0,2016-03-30,0,TOR,42.0,48.0,14.0,11.0,33.0,23.0,46.0,44.0,23.0,25.0,50.0,57.0,44.0,44.0,11.0,8.0,33.0,36.0,69.0,79.0,9.0,22.0,13.0,28.0,24.0,26.0,3.0,14.0,7.0,4.0,-18.0,-11.0,-19.0,-19.0
-8.0,96.0,2016-03-10,0,TOR,30.0,29.0,7.0,7.0,23.0,24.0,47.0,53.0,28.0,31.0,59.0,58.0,33.0,48.0,6.0,11.0,27.0,37.0,70.0,72.0,19.0,21.0,27.0,29.0,17.0,16.0,8.0,6.0,5.0,3.0,-11.0,-13.0,-24.0,-24.0
-10.0,86.0,2015-12-02,1,TOR,30.0,24.0,8.0,6.0,27.0,25.0,40.0,56.0,25.0,30.0,63.0,54.0,43.0,50.0,13.0,8.0,30.0,42.0,75.0,75.0,12.0,18.0,16.0,24.0,22.0,12.0,8.0,10.0,7.0,5.0,-12.0,-12.0,-20.0,-18.0
7.0,91.0,2016-03-08,0,UTA,32.0,27.0,8.0,7.0,25.0,26.0,55.0,38.0,30.0,23.0,55.0,60.0,41.0,54.0,4.0,15.0,37.0,39.0,50.0,74.0,7.0,17.0,14.0,23.0,15.0,16.0,9.0,10.0,4.0,4.0,-16.0,-20.0,-19.0,-14.0
-1.0,96.0,2015-11-15,1,UTA,36.0,33.0,8.0,7.0,22.0,21.0,54.0,58.0,29.0,32.0,54.0,55.0,33.0,40.0,8.0,10.0,25.0,30.0,82.0,71.0,14.0,12.0,17.0,17.0,26.0,21.0,9.0,7.0,5.0,7.0,-15.0,-17.0,-16.0,-15.0
-11.0,98.0,2016-04-13,0,WAS,37.0,32.0,11.0,9.0,30.0,28.0,41.0,55.0,21.0,33.0,51.0,60.0,47.0,51.0,9.0,11.0,38.0,40.0,74.0,53.0,23.0,16.0,31.0,30.0,22.0,25.0,13.0,14.0,5.0,4.0,-22.0,-19.0,-21.0,-22.0
21.0,122.0,2016-03-23,0,WAS,41.0,40.0,17.0,12.0,42.0,30.0,67.0,44.0,28.0,27.0,42.0,62.0,41.0,43.0,7.0,10.0,34.0,33.0,68.0,92.0,15.0,11.0,22.0,12.0,32.0,25.0,10.0,7.0,5.0,2.0,-16.0,-18.0,-17.0,-22.0
-15.0,102.0,2016-03-21,1,WAS,39.0,52.0,13.0,13.0,33.0,25.0,56.0,50.0,25.0,33.0,45.0,66.0,33.0,44.0,2.0,9.0,31.0,35.0,77.0,60.0,13.0,12.0,17.0,20.0,23.0,27.0,5.0,10.0,6.0,3.0,-14.0,-9.0,-15.0,-17.0
15.0,114.0,2015-11-07,1,WAS,39.0,33.0,13.0,8.0,33.0,24.0,51.0,56.0,30.0,30.0,59.0,54.0,39.0,41.0,10.0,8.0,29.0,33.0,1.0,88.0,15.0,15.0,15.0,17.0,37.0,27.0,13.0,12.0,4.0,2.0,-15.0,-25.0,-15.0,-18.0
