x,score,time,homeOraway,opponent,3pt %,3pt %_op,3pts,3pts_op,3pt attempts,3pt attempts_op,2pt %,2pt %_op,2pts,2pts_op,2pt attempts,2pt attempts_op,rebounds,rebounds_op,offensive rebs,offensive rebs_op,defensive rebs,defensive rebs_op,free throws %,free throws %_op,free throws,free throws_op,free throw atps,free throw atps_op,assists,assists_op,steals,steals_op,blocks,blocks_op,turnovers,turnovers_op,fouls,fouls_op
-4.0,102.0,2015-11-18,1,DAL,31.0,35.0,8.0,7.0,26.0,20.0,45.0,58.0,30.0,30.0,66.0,52.0,43.0,39.0,14.0,7.0,29.0,32.0,75.0,71.0,18.0,25.0,24.0,35.0,22.0,22.0,12.0,7.0,1.0,7.0,-14.0,-17.0,-28.0,-22.0
20.0,121.0,2016-02-21,0,DEN,31.0,29.0,10.0,6.0,32.0,21.0,57.0,54.0,37.0,28.0,65.0,52.0,48.0,36.0,15.0,6.0,33.0,30.0,85.0,79.0,17.0,27.0,20.0,34.0,32.0,19.0,11.0,11.0,2.0,5.0,-17.0,-24.0,-25.0,-26.0
8.0,111.0,2016-01-27,1,DEN,32.0,33.0,9.0,7.0,28.0,21.0,47.0,46.0,32.0,29.0,68.0,63.0,48.0,53.0,14.0,14.0,34.0,39.0,83.0,75.0,20.0,24.0,24.0,32.0,29.0,23.0,15.0,4.0,5.0,6.0,-11.0,-20.0,-24.0,-22.0
7.0,102.0,2016-02-03,1,DET,33.0,32.0,7.0,11.0,21.0,34.0,47.0,41.0,35.0,21.0,75.0,51.0,49.0,48.0,6.0,9.0,43.0,39.0,85.0,71.0,11.0,20.0,13.0,28.0,28.0,18.0,8.0,3.0,7.0,5.0,-10.0,-16.0,-24.0,-18.0
-5.0,94.0,2016-01-06,1,DET,21.0,37.0,6.0,10.0,28.0,27.0,44.0,49.0,28.0,23.0,63.0,47.0,39.0,47.0,13.0,11.0,26.0,36.0,74.0,64.0,20.0,23.0,27.0,36.0,23.0,18.0,5.0,4.0,5.0,5.0,-10.0,-18.0,-28.0,-27.0
6.0,99.0,2015-12-26,0,DET,17.0,24.0,4.0,6.0,23.0,25.0,57.0,44.0,35.0,29.0,61.0,66.0,47.0,51.0,11.0,18.0,36.0,33.0,74.0,68.0,17.0,17.0,23.0,25.0,20.0,16.0,6.0,11.0,1.0,2.0,-14.0,-15.0,-24.0,-24.0
-3.0,116.0,2015-12-16,0,DET,40.0,52.0,10.0,11.0,25.0,21.0,52.0,47.0,33.0,27.0,64.0,57.0,44.0,36.0,10.0,7.0,34.0,29.0,83.0,74.0,20.0,32.0,24.0,43.0,17.0,13.0,4.0,5.0,2.0,4.0,-18.0,-11.0,-35.0,-22.0
3.0,109.0,2016-04-01,0,GSW,35.0,47.0,8.0,20.0,23.0,43.0,52.0,45.0,33.0,18.0,64.0,40.0,44.0,41.0,11.0,8.0,33.0,33.0,63.0,77.0,19.0,10.0,30.0,13.0,28.0,25.0,10.0,12.0,1.0,7.0,-14.0,-22.0,-14.0,-24.0
-5.0,119.0,2015-12-11,1,GSW,36.0,29.0,12.0,9.0,33.0,31.0,46.0,43.0,37.0,33.0,81.0,76.0,51.0,67.0,11.0,17.0,40.0,50.0,56.0,80.0,9.0,31.0,16.0,39.0,32.0,28.0,7.0,10.0,9.0,11.0,-15.0,-18.0,-30.0,-22.0
-4.0,98.0,2016-03-11,1,HOU,26.0,19.0,8.0,5.0,31.0,26.0,43.0,56.0,26.0,35.0,60.0,62.0,45.0,50.0,14.0,15.0,31.0,35.0,79.0,68.0,22.0,17.0,28.0,25.0,24.0,19.0,14.0,8.0,3.0,3.0,-14.0,-17.0,-17.0,-21.0
16.0,111.0,2015-11-16,0,HOU,31.0,34.0,11.0,11.0,36.0,32.0,58.0,47.0,33.0,25.0,57.0,53.0,49.0,46.0,16.0,14.0,33.0,32.0,71.0,52.0,12.0,12.0,17.0,23.0,27.0,23.0,16.0,10.0,3.0,6.0,-19.0,-22.0,-22.0,-20.0
-5.0,98.0,2016-03-15,0,IND,25.0,46.0,8.0,5.0,32.0,11.0,45.0,47.0,28.0,34.0,62.0,73.0,50.0,45.0,17.0,11.0,33.0,34.0,82.0,71.0,18.0,20.0,22.0,28.0,23.0,18.0,6.0,9.0,3.0,7.0,-13.0,-13.0,-21.0,-18.0
9.0,103.0,2016-01-13,1,IND,35.0,17.0,9.0,5.0,26.0,30.0,48.0,52.0,31.0,32.0,64.0,61.0,49.0,48.0,14.0,13.0,35.0,35.0,70.0,75.0,14.0,15.0,20.0,20.0,24.0,18.0,7.0,12.0,2.0,3.0,-19.0,-17.0,-18.0,-20.0
-11.0,91.0,2015-11-11,1,IND,17.0,35.0,4.0,6.0,24.0,17.0,53.0,52.0,28.0,32.0,53.0,62.0,36.0,41.0,8.0,10.0,28.0,31.0,72.0,65.0,23.0,20.0,32.0,31.0,18.0,20.0,10.0,9.0,3.0,6.0,-18.0,-18.0,-26.0,-28.0
-2.0,98.0,2015-11-04,0,IND,37.0,35.0,10.0,8.0,27.0,23.0,45.0,40.0,25.0,27.0,56.0,68.0,49.0,53.0,15.0,21.0,34.0,32.0,82.0,76.0,18.0,22.0,22.0,29.0,20.0,18.0,7.0,10.0,5.0,1.0,-19.0,-14.0,-22.0,-20.0
-24.0,90.0,2016-03-28,0,LAC,37.0,44.0,7.0,11.0,19.0,25.0,34.0,56.0,24.0,33.0,70.0,59.0,49.0,45.0,18.0,9.0,31.0,36.0,78.0,83.0,21.0,15.0,27.0,18.0,14.0,29.0,7.0,13.0,4.0,5.0,-16.0,-14.0,-17.0,-23.0
5.0,139.0,2016-02-10,1,LAC,39.0,40.0,13.0,12.0,33.0,30.0,55.0,58.0,34.0,32.0,62.0,55.0,43.0,44.0,8.0,9.0,35.0,35.0,87.0,68.0,32.0,34.0,37.0,50.0,34.0,25.0,5.0,7.0,2.0,9.0,-10.0,-14.0,-33.0,-29.0
7.0,107.0,2016-04-03,0,LAL,27.0,29.0,8.0,6.0,30.0,21.0,54.0,45.0,33.0,31.0,61.0,69.0,50.0,47.0,9.0,11.0,41.0,36.0,77.0,69.0,17.0,20.0,22.0,29.0,30.0,22.0,8.0,6.0,1.0,4.0,-12.0,-11.0,-25.0,-17.0
-8.0,104.0,2015-12-30,1,LAL,26.0,47.0,7.0,9.0,27.0,19.0,51.0,45.0,31.0,34.0,61.0,75.0,45.0,52.0,9.0,13.0,36.0,39.0,84.0,74.0,21.0,17.0,25.0,23.0,23.0,22.0,7.0,5.0,5.0,2.0,-10.0,-10.0,-20.0,-22.0
20.0,116.0,2016-03-09,1,MEM,47.0,27.0,15.0,7.0,32.0,26.0,47.0,43.0,26.0,25.0,55.0,58.0,38.0,48.0,7.0,16.0,31.0,32.0,79.0,81.0,19.0,25.0,24.0,31.0,26.0,20.0,9.0,8.0,7.0,7.0,-13.0,-19.0,-27.0,-22.0
-3.0,98.0,2016-01-10,0,MEM,32.0,25.0,7.0,4.0,22.0,16.0,45.0,40.0,30.0,27.0,66.0,68.0,39.0,58.0,11.0,21.0,28.0,37.0,74.0,88.0,17.0,35.0,23.0,40.0,22.0,12.0,17.0,8.0,4.0,9.0,-16.0,-21.0,-28.0,-23.0
10.0,98.0,2016-04-13,1,MIA,36.0,11.0,5.0,2.0,14.0,19.0,44.0,52.0,32.0,36.0,72.0,69.0,39.0,44.0,10.0,14.0,29.0,30.0,86.0,83.0,19.0,10.0,22.0,12.0,20.0,14.0,7.0,5.0,3.0,10.0,-7.0,-8.0,-20.0,-21.0
12.0,101.0,2016-02-27,1,MIA,31.0,8.0,5.0,1.0,16.0,13.0,43.0,47.0,34.0,35.0,80.0,74.0,48.0,54.0,12.0,14.0,36.0,40.0,82.0,70.0,18.0,16.0,22.0,23.0,26.0,19.0,12.0,7.0,6.0,12.0,-11.0,-18.0,-19.0,-19.0
10.0,105.0,2015-11-30,0,MIA,40.0,29.0,8.0,5.0,20.0,17.0,50.0,53.0,30.0,31.0,60.0,58.0,40.0,38.0,12.0,11.0,28.0,27.0,84.0,75.0,21.0,18.0,25.0,24.0,23.0,21.0,15.0,9.0,3.0,6.0,-15.0,-18.0,-21.0,-19.0
15.0,124.0,2016-04-08,1,MIL,43.0,41.0,6.0,7.0,14.0,17.0,59.0,51.0,38.0,34.0,64.0,67.0,34.0,38.0,4.0,7.0,30.0,31.0,79.0,69.0,30.0,20.0,38.0,29.0,35.0,30.0,6.0,10.0,9.0,5.0,-14.0,-19.0,-23.0,-27.0
5.0,112.0,2016-02-25,1,MIL,22.0,27.0,5.0,4.0,23.0,15.0,59.0,53.0,36.0,38.0,61.0,72.0,42.0,35.0,9.0,7.0,33.0,28.0,76.0,76.0,25.0,19.0,33.0,25.0,21.0,26.0,9.0,9.0,3.0,7.0,-16.0,-14.0,-21.0,-27.0
-1.0,111.0,2016-02-09,0,MIL,35.0,37.0,10.0,7.0,29.0,19.0,53.0,55.0,29.0,38.0,55.0,69.0,44.0,38.0,13.0,11.0,31.0,27.0,96.0,65.0,23.0,15.0,24.0,23.0,28.0,25.0,11.0,5.0,2.0,6.0,-18.0,-14.0,-23.0,-20.0
16.0,99.0,2015-11-10,0,MIL,23.0,35.0,7.0,6.0,30.0,17.0,55.0,43.0,31.0,24.0,56.0,56.0,45.0,41.0,14.0,9.0,31.0,32.0,84.0,74.0,16.0,17.0,19.0,23.0,21.0,14.0,11.0,10.0,6.0,2.0,-12.0,-17.0,-18.0,-18.0
-2.0,122.0,2016-02-22,0,MIN,36.0,53.0,10.0,8.0,28.0,15.0,53.0,51.0,39.0,35.0,73.0,68.0,38.0,51.0,10.0,15.0,28.0,36.0,82.0,75.0,14.0,30.0,17.0,40.0,33.0,24.0,13.0,5.0,2.0,6.0,-11.0,-17.0,-27.0,-17.0
14.0,113.0,2015-12-21,1,MIN,48.0,15.0,12.0,2.0,25.0,13.0,53.0,52.0,34.0,34.0,64.0,66.0,50.0,36.0,12.0,6.0,38.0,30.0,56.0,78.0,9.0,25.0,16.0,32.0,34.0,20.0,6.0,9.0,9.0,6.0,-16.0,-12.0,-22.0,-19.0
7.0,104.0,2016-04-06,1,NOP,29.0,38.0,10.0,9.0,34.0,24.0,49.0,46.0,26.0,25.0,53.0,54.0,41.0,49.0,8.0,8.0,33.0,41.0,82.0,87.0,22.0,20.0,27.0,23.0,24.0,21.0,10.0,5.0,7.0,2.0,-9.0,-22.0,-20.0,-28.0
18.0,111.0,2015-12-07,0,NOP,43.0,31.0,12.0,4.0,28.0,13.0,53.0,43.0,28.0,33.0,53.0,77.0,46.0,44.0,10.0,13.0,36.0,31.0,79.0,83.0,19.0,15.0,24.0,18.0,24.0,21.0,8.0,8.0,8.0,6.0,-17.0,-14.0,-18.0,-17.0
1.0,105.0,2016-03-04,1,NYK,20.0,39.0,4.0,9.0,20.0,23.0,53.0,48.0,37.0,33.0,70.0,69.0,51.0,45.0,13.0,10.0,38.0,35.0,76.0,79.0,19.0,11.0,25.0,14.0,20.0,22.0,8.0,4.0,2.0,3.0,-8.0,-10.0,-14.0,-18.0
8.0,97.0,2016-02-02,0,NYK,16.0,30.0,3.0,6.0,19.0,20.0,52.0,40.0,37.0,25.0,71.0,62.0,45.0,50.0,12.0,16.0,33.0,34.0,82.0,75.0,14.0,21.0,17.0,28.0,20.0,13.0,9.0,3.0,2.0,4.0,-10.0,-16.0,-24.0,-16.0
-6.0,114.0,2016-01-12,0,NYK,31.0,35.0,9.0,7.0,29.0,20.0,58.0,59.0,33.0,36.0,57.0,61.0,42.0,39.0,7.0,6.0,35.0,33.0,81.0,90.0,21.0,27.0,26.0,30.0,25.0,24.0,5.0,5.0,4.0,5.0,-9.0,-11.0,-20.0,-17.0
9.0,100.0,2015-12-27,1,NYK,40.0,21.0,8.0,4.0,20.0,19.0,43.0,41.0,28.0,29.0,65.0,70.0,51.0,48.0,12.0,13.0,39.0,35.0,69.0,88.0,20.0,21.0,29.0,24.0,18.0,15.0,5.0,6.0,4.0,4.0,-10.0,-13.0,-24.0,-23.0
-21.0,109.0,2016-03-16,1,OKC,26.0,41.0,5.0,12.0,19.0,29.0,47.0,52.0,35.0,35.0,74.0,67.0,42.0,53.0,16.0,16.0,26.0,37.0,89.0,80.0,24.0,24.0,27.0,30.0,17.0,23.0,4.0,7.0,4.0,5.0,-11.0,-10.0,-22.0,-24.0
15.0,100.0,2015-11-15,0,OKC,39.0,24.0,9.0,6.0,23.0,25.0,51.0,42.0,30.0,22.0,59.0,52.0,47.0,34.0,12.0,9.0,35.0,25.0,65.0,79.0,13.0,23.0,20.0,29.0,25.0,18.0,12.0,10.0,7.0,6.0,-18.0,-18.0,-26.0,-20.0
11.0,107.0,2016-03-21,1,ORL,32.0,28.0,7.0,5.0,22.0,18.0,52.0,45.0,33.0,34.0,63.0,75.0,46.0,45.0,9.0,14.0,37.0,31.0,83.0,68.0,20.0,13.0,24.0,19.0,22.0,15.0,8.0,9.0,6.0,7.0,-14.0,-11.0,-16.0,-20.0
