GAME_ID,EVENTNUM,EVENTMSGTYPE,EVENTMSGACTIONTYPE,PERIOD,WCTIMESTRING,PCTIMESTRING,HOMEDESCRIPTION,NEUTRALDESCRIPTION,VISITORDESCRIPTION,SCORE,SCOREMARGIN,PERSON1TYPE,PLAYER1_ID,PLAYER1_NAME,PLAYER1_TEAM_ID,PLAYER1_TEAM_CITY,PLAYER1_TEAM_NICKNAME,PLAYER1_TEAM_ABBREVIATION,PERSON2TYPE,PLAYER2_ID,PLAYER2_NAME,PLAYER2_TEAM_ID,PLAYER2_TEAM_CITY,PLAYER2_TEAM_NICKNAME,PLAYER2_TEAM_ABBREVIATION,PERSON3TYPE,PLAYER3_ID,PLAYER3_NAME,PLAYER3_TEAM_ID,PLAYER3_TEAM_CITY,PLAYER3_TEAM_NICKNAME,PLAYER3_TEAM_ABBREVIATION,DISTANCE
21500212,321,3,10,3,10:36 PM,7:44,Jokic Free Throw 1 of 1 (11 PTS),NA,NA,60 - 58,-2,4,203999,Nikola Jokic,1610612743,Denver,Nuggets,DEN,0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,11
21500212,323,6,1,3,10:36 PM,7:36,Jokic P.FOUL (P3.T3) (R.Mott),NA,NA,NA,NA,4,203999,Nikola Jokic,1610612743,Denver,Nuggets,DEN,5,201599,DeAndre Jordan,1610612746,LA,Clippers,LAC,1,0,NA,NA,NA,NA,NA,14
21500212,324,1,1,3,10:37 PM,7:17,NA,NA,Griffin 26' 3PT Jump Shot (12 PTS) (W. Johnson 1 AST),63 - 58,-5,5,201933,Blake Griffin,1610612746,LA,Clippers,LAC,5,202325,Wesley Johnson,1610612746,LA,Clippers,LAC,0,0,NA,NA,NA,NA,NA,17
21500212,325,2,1,3,10:37 PM,6:56,MISS Harris 24' 3PT Jump Shot,NA,NA,NA,NA,4,203914,Gary Harris,1610612743,Denver,Nuggets,DEN,0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,20
21500212,326,4,0,3,10:37 PM,6:55,NA,NA,Griffin REBOUND (Off:2 Def:5),NA,NA,5,201933,Blake Griffin,1610612746,LA,Clippers,LAC,0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,23
21500212,327,1,5,3,10:37 PM,6:47,NA,NA,Jordan 2' Layup (4 PTS) (Paul 7 AST),65 - 58,-7,5,201599,DeAndre Jordan,1610612746,LA,Clippers,LAC,5,101108,Chris Paul,1610612746,LA,Clippers,LAC,0,0,NA,NA,NA,NA,NA,26
21500212,328,6,2,3,10:37 PM,6:47,Mudiay S.FOUL (P2.T4) (J.VanDuyne),NA,NA,NA,NA,4,1626144,Emmanuel Mudiay,1610612743,Denver,Nuggets,DEN,5,201599,DeAndre Jordan,1610612746,LA,Clippers,LAC,1,0,NA,NA,NA,NA,NA,29
21500212,329,3,10,3,10:38 PM,6:47,NA,NA,MISS Jordan Free Throw 1 of 1,NA,NA,5,201599,DeAndre Jordan,1610612746,LA,Clippers,LAC,0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,5
21500212,331,4,0,3,10:38 PM,6:44,Arthur REBOUND (Off:1 Def:4),NA,NA,NA,NA,4,201589,Darrell Arthur,1610612743,Denver,Nuggets,DEN,0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,8
21500212,332,1,1,3,10:38 PM,6:34,Jokic 15' Jump Shot (13 PTS),NA,NA,65 - 60,-5,4,203999,Nikola Jokic,1610612743,Denver,Nuggets,DEN,0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,11
21500212,333,1,47,3,10:38 PM,6:10,NA,NA,Paul 17' Turnaround Jump Shot (12 PTS),67 - 60,-7,5,101108,Chris Paul,1610612746,LA,Clippers,LAC,0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,14
21500212,334,2,80,3,10:39 PM,5:44,MISS Mudiay 25' 3PT Step Back Jump Shot,NA,NA,NA,NA,4,1626144,Emmanuel Mudiay,1610612743,Denver,Nuggets,DEN,0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,17
21500212,335,4,0,3,10:39 PM,5:43,NA,NA,Griffin REBOUND (Off:2 Def:6),NA,NA,5,201933,Blake Griffin,1610612746,LA,Clippers,LAC,0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,20
21500212,336,1,1,3,10:39 PM,5:34,NA,NA,Griffin 20' Jump Shot (14 PTS) (Paul 8 AST),69 - 60,-9,5,201933,Blake Griffin,1610612746,LA,Clippers,LAC,5,101108,Chris Paul,1610612746,LA,Clippers,LAC,0,0,NA,NA,NA,NA,NA,23
