x,score,time,homeOraway,opponent,3pt %,3pt %_op,3pts,3pts_op,3pt attempts,3pt attempts_op,2pt %,2pt %_op,2pts,2pts_op,2pt attempts,2pt attempts_op,rebounds,rebounds_op,offensive rebs,offensive rebs_op,defensive rebs,defensive rebs_op,free throws %,free throws %_op,free throws,free throws_op,free throw atps,free throw atps_op,assists,assists_op,steals,steals_op,blocks,blocks_op,turnovers,turnovers_op,fouls,fouls_op
-3.0,108.0,2015-12-11,0,DEN,37.0,39.0,7.0,11.0,19.0,28.0,46.0,47.0,31.0,27.0,68.0,58.0,43.0,50.0,8.0,8.0,35.0,42.0,86.0,73.0,25.0,24.0,29.0,33.0,22.0,21.0,5.0,7.0,8.0,1.0,-10.0,-12.0,-27.0,-25.0
17.0,95.0,2015-10-30,0,DEN,18.0,20.0,2.0,5.0,11.0,25.0,47.0,34.0,28.0,24.0,60.0,70.0,49.0,51.0,7.0,17.0,42.0,34.0,81.0,75.0,33.0,15.0,41.0,20.0,18.0,15.0,7.0,7.0,6.0,4.0,-17.0,-14.0,-24.0,-27.0
-25.0,90.0,2015-12-31,0,DET,36.0,40.0,5.0,14.0,14.0,35.0,42.0,53.0,30.0,27.0,72.0,51.0,36.0,52.0,6.0,12.0,30.0,40.0,79.0,68.0,15.0,19.0,19.0,28.0,22.0,24.0,9.0,7.0,3.0,3.0,-15.0,-15.0,-24.0,-16.0
-10.0,86.0,2015-11-20,1,DET,23.0,21.0,3.0,6.0,13.0,28.0,47.0,58.0,30.0,34.0,64.0,59.0,40.0,45.0,6.0,8.0,34.0,37.0,68.0,77.0,17.0,10.0,25.0,13.0,17.0,13.0,7.0,11.0,4.0,5.0,-17.0,-14.0,-19.0,-23.0
7.0,124.0,2016-04-05,0,GSW,47.0,34.0,8.0,12.0,17.0,35.0,52.0,59.0,36.0,37.0,69.0,63.0,40.0,46.0,6.0,9.0,34.0,37.0,78.0,88.0,28.0,7.0,36.0,8.0,30.0,35.0,14.0,9.0,6.0,5.0,-17.0,-23.0,-15.0,-29.0
-5.0,104.0,2016-03-21,1,GSW,37.0,33.0,7.0,8.0,19.0,24.0,46.0,56.0,29.0,35.0,63.0,63.0,37.0,44.0,10.0,13.0,27.0,31.0,83.0,63.0,25.0,15.0,30.0,24.0,26.0,31.0,8.0,13.0,5.0,10.0,-15.0,-16.0,-20.0,-20.0
-13.0,116.0,2015-11-12,1,GSW,33.0,47.0,3.0,18.0,9.0,38.0,51.0,59.0,40.0,30.0,78.0,51.0,47.0,33.0,15.0,6.0,32.0,27.0,75.0,94.0,27.0,15.0,36.0,16.0,21.0,34.0,4.0,8.0,1.0,7.0,-13.0,-11.0,-18.0,-25.0
-24.0,105.0,2016-04-11,1,HOU,24.0,50.0,5.0,15.0,21.0,30.0,53.0,59.0,33.0,33.0,62.0,56.0,40.0,43.0,10.0,8.0,30.0,35.0,73.0,69.0,24.0,18.0,33.0,26.0,25.0,28.0,12.0,12.0,3.0,5.0,-13.0,-17.0,-20.0,-23.0
-5.0,111.0,2016-03-18,0,HOU,38.0,38.0,6.0,11.0,16.0,29.0,54.0,66.0,37.0,37.0,69.0,56.0,35.0,42.0,11.0,13.0,24.0,29.0,79.0,64.0,19.0,9.0,24.0,14.0,30.0,31.0,14.0,9.0,4.0,7.0,-12.0,-17.0,-14.0,-19.0
-3.0,104.0,2016-01-13,0,HOU,47.0,23.0,8.0,7.0,17.0,30.0,46.0,67.0,28.0,30.0,61.0,45.0,43.0,39.0,14.0,8.0,29.0,31.0,80.0,68.0,24.0,26.0,30.0,38.0,25.0,19.0,11.0,11.0,1.0,3.0,-20.0,-16.0,-27.0,-19.0
