x,score,time,homeOraway,opponent,3pt %,3pt %_op,3pts,3pts_op,3pt attempts,3pt attempts_op,2pt %,2pt %_op,2pts,2pts_op,2pt attempts,2pt attempts_op,rebounds,rebounds_op,offensive rebs,offensive rebs_op,defensive rebs,defensive rebs_op,free throws %,free throws %_op,free throws,free throws_op,free throw atps,free throw atps_op,assists,assists_op,steals,steals_op,blocks,blocks_op,turnovers,turnovers_op,fouls,fouls_op
1.0,99.0,2016-03-16,1,DAL,28.0,32.0,10.0,7.0,36.0,22.0,56.0,53.0,29.0,30.0,52.0,57.0,48.0,32.0,13.0,4.0,35.0,28.0,85.0,90.0,11.0,17.0,13.0,19.0,21.0,24.0,9.0,6.0,4.0,7.0,-16.0,-10.0,-19.0,-18.0
3.0,110.0,2016-01-12,0,DAL,39.0,39.0,17.0,11.0,44.0,28.0,43.0,55.0,23.0,28.0,53.0,51.0,46.0,44.0,17.0,7.0,29.0,37.0,81.0,82.0,13.0,18.0,16.0,22.0,28.0,25.0,12.0,4.0,4.0,7.0,-9.0,-16.0,-21.0,-16.0
33.0,124.0,2016-03-21,1,DEN,48.0,36.0,15.0,8.0,31.0,22.0,60.0,41.0,33.0,24.0,55.0,59.0,43.0,35.0,8.0,10.0,35.0,25.0,77.0,76.0,13.0,19.0,17.0,25.0,38.0,19.0,10.0,10.0,4.0,4.0,-12.0,-16.0,-19.0,-16.0
6.0,93.0,2015-12-29,0,DEN,18.0,21.0,4.0,5.0,22.0,24.0,53.0,49.0,34.0,32.0,64.0,65.0,44.0,52.0,9.0,12.0,35.0,40.0,59.0,73.0,13.0,8.0,22.0,11.0,17.0,18.0,12.0,8.0,3.0,6.0,-12.0,-18.0,-16.0,-19.0
-2.0,110.0,2016-04-13,1,DET,39.0,49.0,7.0,16.0,18.0,33.0,49.0,40.0,39.0,21.0,79.0,52.0,43.0,47.0,8.0,9.0,35.0,38.0,73.0,79.0,11.0,22.0,15.0,28.0,21.0,24.0,4.0,5.0,7.0,11.0,-10.0,-12.0,-23.0,-15.0
-8.0,88.0,2016-02-22,1,DET,31.0,32.0,8.0,8.0,26.0,25.0,49.0,53.0,26.0,29.0,53.0,55.0,40.0,43.0,5.0,6.0,35.0,37.0,92.0,67.0,12.0,14.0,13.0,21.0,19.0,17.0,8.0,10.0,2.0,3.0,-17.0,-13.0,-21.0,-15.0
8.0,114.0,2016-01-29,0,DET,39.0,30.0,9.0,7.0,23.0,23.0,50.0,54.0,30.0,33.0,60.0,61.0,47.0,39.0,10.0,9.0,37.0,30.0,93.0,73.0,27.0,19.0,29.0,26.0,20.0,20.0,4.0,5.0,1.0,4.0,-7.0,-9.0,-25.0,-24.0
-5.0,99.0,2015-11-17,0,DET,33.0,33.0,11.0,7.0,33.0,21.0,57.0,46.0,27.0,29.0,47.0,63.0,40.0,48.0,3.0,11.0,37.0,37.0,60.0,81.0,12.0,25.0,20.0,31.0,21.0,20.0,8.0,11.0,2.0,1.0,-14.0,-13.0,-25.0,-15.0
-34.0,98.0,2016-01-18,1,GSW,37.0,48.0,7.0,19.0,19.0,40.0,52.0,60.0,30.0,27.0,58.0,45.0,36.0,37.0,8.0,6.0,28.0,31.0,68.0,78.0,17.0,21.0,25.0,27.0,22.0,33.0,3.0,7.0,4.0,2.0,-15.0,-8.0,-25.0,-25.0
-6.0,83.0,2015-12-25,0,GSW,17.0,28.0,5.0,5.0,30.0,18.0,38.0,45.0,25.0,27.0,65.0,60.0,55.0,49.0,17.0,8.0,38.0,41.0,72.0,74.0,18.0,20.0,25.0,27.0,12.0,21.0,6.0,7.0,4.0,10.0,-11.0,-16.0,-22.0,-19.0
-6.0,100.0,2016-03-29,1,HOU,35.0,36.0,14.0,9.0,40.0,25.0,37.0,54.0,17.0,29.0,46.0,54.0,38.0,55.0,10.0,14.0,28.0,41.0,86.0,50.0,24.0,21.0,28.0,42.0,21.0,23.0,5.0,7.0,5.0,5.0,-11.0,-14.0,-31.0,-24.0
14.0,91.0,2016-01-15,0,HOU,23.0,24.0,8.0,6.0,35.0,25.0,50.0,41.0,26.0,20.0,52.0,49.0,49.0,40.0,17.0,10.0,32.0,30.0,65.0,66.0,15.0,19.0,23.0,29.0,19.0,15.0,10.0,10.0,6.0,6.0,-14.0,-18.0,-24.0,-20.0
-14.0,109.0,2016-04-06,0,IND,28.0,52.0,8.0,16.0,29.0,31.0,60.0,59.0,27.0,29.0,45.0,49.0,33.0,38.0,7.0,9.0,26.0,29.0,91.0,77.0,31.0,17.0,34.0,22.0,15.0,25.0,7.0,9.0,3.0,1.0,-10.0,-14.0,-19.0,-24.0
4.0,100.0,2016-02-29,1,IND,31.0,44.0,9.0,8.0,29.0,18.0,48.0,47.0,26.0,29.0,54.0,62.0,40.0,36.0,9.0,9.0,31.0,27.0,84.0,93.0,21.0,14.0,25.0,15.0,22.0,23.0,4.0,8.0,2.0,11.0,-11.0,-11.0,-15.0,-23.0
5.0,111.0,2016-02-01,0,IND,32.0,30.0,7.0,8.0,22.0,27.0,56.0,47.0,37.0,35.0,66.0,74.0,45.0,44.0,10.0,17.0,35.0,27.0,70.0,86.0,16.0,12.0,23.0,14.0,22.0,24.0,8.0,11.0,3.0,7.0,-16.0,-16.0,-19.0,-23.0
4.0,101.0,2015-11-08,1,IND,33.0,33.0,8.0,6.0,24.0,18.0,51.0,46.0,30.0,33.0,59.0,72.0,48.0,47.0,11.0,12.0,37.0,35.0,68.0,68.0,17.0,13.0,25.0,19.0,25.0,22.0,5.0,5.0,4.0,4.0,-10.0,-7.0,-20.0,-20.0
24.0,114.0,2016-03-13,0,LAC,49.0,31.0,18.0,10.0,37.0,32.0,49.0,47.0,23.0,22.0,47.0,47.0,49.0,34.0,9.0,5.0,40.0,29.0,70.0,84.0,14.0,16.0,20.0,19.0,23.0,23.0,3.0,5.0,4.0,4.0,-8.0,-10.0,-19.0,-23.0
13.0,115.0,2016-01-21,1,LAC,46.0,24.0,13.0,6.0,28.0,25.0,53.0,55.0,29.0,30.0,55.0,55.0,47.0,35.0,14.0,8.0,33.0,27.0,75.0,67.0,18.0,24.0,24.0,36.0,29.0,19.0,5.0,9.0,2.0,3.0,-13.0,-9.0,-31.0,-21.0
12.0,120.0,2016-03-10,0,LAL,46.0,32.0,16.0,7.0,35.0,22.0,58.0,60.0,29.0,35.0,50.0,58.0,38.0,34.0,9.0,4.0,29.0,30.0,70.0,81.0,14.0,17.0,20.0,21.0,22.0,18.0,4.0,8.0,6.0,4.0,-8.0,-10.0,-20.0,-22.0
9.0,120.0,2016-02-10,1,LAL,42.0,46.0,13.0,13.0,31.0,28.0,56.0,43.0,35.0,25.0,63.0,58.0,46.0,44.0,13.0,11.0,33.0,33.0,61.0,82.0,11.0,22.0,18.0,27.0,26.0,16.0,6.0,5.0,1.0,3.0,-6.0,-11.0,-20.0,-19.0
-3.0,103.0,2016-03-07,1,MEM,24.0,30.0,7.0,6.0,29.0,20.0,57.0,53.0,29.0,35.0,51.0,66.0,49.0,35.0,13.0,9.0,36.0,26.0,83.0,82.0,24.0,18.0,29.0,22.0,23.0,23.0,9.0,16.0,7.0,8.0,-25.0,-16.0,-22.0,-26.0
30.0,106.0,2015-10-28,0,MEM,45.0,13.0,13.0,2.0,29.0,16.0,51.0,41.0,28.0,27.0,55.0,66.0,54.0,40.0,12.0,11.0,42.0,29.0,65.0,73.0,11.0,16.0,17.0,22.0,29.0,15.0,7.0,8.0,2.0,3.0,-19.0,-16.0,-25.0,-18.0
-21.0,101.0,2016-03-19,0,MIA,42.0,58.0,10.0,11.0,24.0,19.0,58.0,54.0,30.0,35.0,52.0,65.0,26.0,42.0,3.0,13.0,23.0,29.0,85.0,83.0,11.0,19.0,13.0,23.0,19.0,29.0,6.0,7.0,3.0,5.0,-14.0,-11.0,-22.0,-14.0
-15.0,84.0,2015-12-05,0,MIA,21.0,44.0,6.0,7.0,28.0,16.0,44.0,58.0,25.0,30.0,57.0,52.0,36.0,41.0,11.0,3.0,25.0,38.0,67.0,62.0,16.0,18.0,24.0,29.0,14.0,21.0,8.0,5.0,1.0,9.0,-14.0,-15.0,-26.0,-25.0
10.0,102.0,2015-10-30,1,MIA,24.0,29.0,6.0,6.0,25.0,21.0,54.0,48.0,33.0,27.0,61.0,56.0,49.0,38.0,14.0,6.0,35.0,32.0,86.0,91.0,18.0,20.0,21.0,22.0,25.0,21.0,4.0,5.0,4.0,7.0,-11.0,-13.0,-19.0,-20.0
29.0,109.0,2016-04-05,0,MIL,50.0,25.0,18.0,4.0,36.0,16.0,59.0,43.0,23.0,31.0,39.0,72.0,41.0,41.0,2.0,12.0,39.0,29.0,90.0,50.0,9.0,6.0,10.0,12.0,30.0,20.0,4.0,7.0,8.0,1.0,-16.0,-10.0,-14.0,-14.0
9.0,113.0,2016-03-23,1,MIL,29.0,44.0,10.0,7.0,34.0,16.0,61.0,56.0,30.0,36.0,49.0,64.0,42.0,31.0,17.0,10.0,25.0,21.0,85.0,73.0,23.0,11.0,27.0,15.0,29.0,23.0,6.0,8.0,8.0,4.0,-12.0,-14.0,-17.0,-24.0
15.0,115.0,2015-11-19,1,MIL,46.0,38.0,11.0,3.0,24.0,8.0,62.0,54.0,29.0,35.0,47.0,65.0,43.0,22.0,13.0,6.0,30.0,16.0,80.0,81.0,24.0,21.0,30.0,26.0,29.0,22.0,3.0,8.0,2.0,2.0,-17.0,-11.0,-24.0,-29.0
-3.0,105.0,2015-11-14,0,MIL,37.0,38.0,14.0,6.0,38.0,16.0,43.0,43.0,23.0,37.0,53.0,86.0,54.0,51.0,14.0,15.0,40.0,36.0,63.0,73.0,17.0,16.0,27.0,22.0,21.0,20.0,6.0,6.0,8.0,9.0,-20.0,-12.0,-24.0,-25.0
