x,score,time,homeOraway,opponent,3pt %,3pt %_op,3pts,3pts_op,3pt attempts,3pt attempts_op,2pt %,2pt %_op,2pts,2pts_op,2pt attempts,2pt attempts_op,rebounds,rebounds_op,offensive rebs,offensive rebs_op,defensive rebs,defensive rebs_op,free throws %,free throws %_op,free throws,free throws_op,free throw atps,free throw atps_op,assists,assists_op,steals,steals_op,blocks,blocks_op,turnovers,turnovers_op,fouls,fouls_op
-14.0,103.0,2016-01-30,0,CLE,33.0,39.0,6.0,9.0,18.0,23.0,54.0,61.0,34.0,36.0,63.0,59.0,32.0,43.0,8.0,10.0,24.0,33.0,81.0,86.0,17.0,18.0,21.0,21.0,20.0,24.0,2.0,4.0,2.0,4.0,-6.0,-9.0,-19.0,-21.0
4.0,99.0,2016-01-14,1,CLE,29.0,39.0,5.0,10.0,17.0,26.0,50.0,50.0,33.0,28.0,66.0,56.0,45.0,43.0,11.0,9.0,34.0,34.0,82.0,82.0,18.0,9.0,22.0,11.0,17.0,15.0,6.0,4.0,7.0,2.0,-11.0,-17.0,-16.0,-23.0
5.0,96.0,2016-04-13,0,DAL,26.0,31.0,6.0,12.0,23.0,39.0,57.0,50.0,29.0,19.0,51.0,38.0,42.0,41.0,8.0,11.0,34.0,30.0,77.0,81.0,20.0,17.0,26.0,21.0,24.0,20.0,8.0,8.0,3.0,2.0,-14.0,-12.0,-19.0,-23.0
26.0,116.0,2016-02-05,0,DAL,55.0,20.0,12.0,3.0,22.0,15.0,50.0,52.0,29.0,30.0,58.0,58.0,42.0,36.0,8.0,5.0,34.0,31.0,88.0,78.0,22.0,21.0,25.0,27.0,19.0,17.0,6.0,7.0,4.0,2.0,-13.0,-15.0,-23.0,-23.0
29.0,112.0,2016-01-17,1,DAL,25.0,26.0,5.0,6.0,20.0,23.0,53.0,40.0,37.0,23.0,70.0,58.0,51.0,45.0,6.0,5.0,45.0,40.0,82.0,76.0,23.0,19.0,28.0,25.0,22.0,20.0,7.0,4.0,5.0,6.0,-7.0,-13.0,-21.0,-23.0
5.0,88.0,2015-11-25,1,DAL,29.0,27.0,8.0,6.0,28.0,22.0,47.0,46.0,25.0,28.0,53.0,61.0,52.0,46.0,12.0,9.0,40.0,37.0,74.0,75.0,14.0,9.0,19.0,12.0,23.0,21.0,6.0,7.0,4.0,1.0,-13.0,-13.0,-12.0,-21.0
-4.0,98.0,2016-04-08,0,DEN,21.0,27.0,3.0,6.0,14.0,22.0,46.0,53.0,33.0,34.0,71.0,64.0,45.0,47.0,8.0,8.0,37.0,39.0,82.0,84.0,23.0,16.0,28.0,19.0,20.0,21.0,6.0,9.0,8.0,7.0,-10.0,-11.0,-12.0,-23.0
15.0,101.0,2015-12-26,1,DEN,70.0,28.0,7.0,5.0,10.0,18.0,45.0,49.0,32.0,33.0,71.0,68.0,41.0,36.0,10.0,8.0,31.0,28.0,94.0,83.0,16.0,5.0,17.0,6.0,21.0,25.0,11.0,6.0,12.0,3.0,-11.0,-15.0,-10.0,-16.0
11.0,91.0,2015-11-27,0,DEN,36.0,35.0,8.0,7.0,22.0,20.0,53.0,42.0,28.0,24.0,53.0,57.0,42.0,37.0,5.0,8.0,37.0,29.0,79.0,85.0,11.0,11.0,14.0,13.0,22.0,17.0,11.0,8.0,7.0,2.0,-18.0,-18.0,-17.0,-19.0
11.0,109.0,2015-11-18,1,DEN,50.0,33.0,9.0,5.0,18.0,15.0,49.0,40.0,33.0,33.0,68.0,83.0,50.0,50.0,10.0,17.0,40.0,33.0,80.0,94.0,16.0,17.0,20.0,18.0,33.0,25.0,5.0,7.0,13.0,5.0,-10.0,-6.0,-13.0,-17.0
16.0,97.0,2016-03-02,1,DET,21.0,33.0,3.0,6.0,14.0,18.0,57.0,42.0,40.0,25.0,70.0,60.0,41.0,42.0,5.0,7.0,36.0,35.0,89.0,56.0,8.0,13.0,9.0,23.0,25.0,19.0,8.0,3.0,6.0,1.0,-8.0,-15.0,-20.0,-13.0
10.0,109.0,2016-01-12,0,DET,36.0,26.0,5.0,6.0,14.0,23.0,51.0,47.0,36.0,32.0,71.0,68.0,49.0,41.0,11.0,11.0,38.0,30.0,82.0,65.0,22.0,17.0,27.0,26.0,20.0,22.0,9.0,8.0,5.0,2.0,-17.0,-12.0,-20.0,-24.0
-6.0,86.0,2016-04-10,1,GSW,18.0,37.0,3.0,10.0,17.0,27.0,42.0,48.0,31.0,24.0,73.0,50.0,53.0,46.0,18.0,7.0,35.0,39.0,79.0,78.0,15.0,14.0,19.0,18.0,21.0,19.0,10.0,7.0,5.0,6.0,-11.0,-13.0,-18.0,-18.0
-11.0,101.0,2016-04-07,0,GSW,44.0,48.0,7.0,12.0,16.0,25.0,50.0,57.0,32.0,33.0,64.0,58.0,32.0,43.0,5.0,7.0,27.0,36.0,70.0,91.0,16.0,10.0,23.0,11.0,28.0,33.0,10.0,8.0,2.0,2.0,-12.0,-15.0,-11.0,-22.0
8.0,87.0,2016-03-19,1,GSW,38.0,25.0,8.0,9.0,21.0,36.0,42.0,48.0,24.0,22.0,57.0,46.0,53.0,37.0,14.0,7.0,39.0,30.0,83.0,80.0,15.0,8.0,18.0,10.0,17.0,24.0,4.0,12.0,6.0,3.0,-17.0,-10.0,-19.0,-21.0
-30.0,90.0,2016-01-25,0,GSW,36.0,42.0,5.0,11.0,14.0,26.0,43.0,56.0,26.0,33.0,60.0,59.0,38.0,45.0,9.0,10.0,29.0,35.0,74.0,84.0,23.0,21.0,31.0,25.0,21.0,31.0,11.0,15.0,4.0,3.0,-25.0,-21.0,-21.0,-25.0
10.0,104.0,2016-02-27,0,HOU,42.0,32.0,8.0,8.0,19.0,25.0,51.0,46.0,29.0,27.0,57.0,59.0,43.0,39.0,7.0,9.0,36.0,30.0,79.0,73.0,22.0,16.0,28.0,22.0,24.0,19.0,4.0,5.0,4.0,4.0,-13.0,-14.0,-21.0,-27.0
31.0,130.0,2016-01-27,1,HOU,52.0,27.0,12.0,8.0,23.0,30.0,57.0,47.0,38.0,20.0,67.0,43.0,49.0,40.0,12.0,12.0,37.0,28.0,86.0,67.0,18.0,35.0,21.0,52.0,34.0,14.0,7.0,7.0,3.0,11.0,-13.0,-15.0,-28.0,-22.0
18.0,121.0,2016-01-02,1,HOU,54.0,41.0,13.0,9.0,24.0,22.0,52.0,54.0,32.0,28.0,62.0,52.0,39.0,37.0,8.0,8.0,31.0,29.0,95.0,61.0,18.0,20.0,19.0,33.0,31.0,26.0,9.0,7.0,2.0,4.0,-11.0,-15.0,-22.0,-20.0
-4.0,84.0,2015-12-25,0,HOU,26.0,47.0,5.0,7.0,19.0,15.0,45.0,42.0,31.0,25.0,69.0,59.0,47.0,42.0,14.0,8.0,33.0,34.0,88.0,65.0,7.0,17.0,8.0,26.0,24.0,23.0,11.0,8.0,4.0,2.0,-15.0,-17.0,-20.0,-17.0
-8.0,91.0,2016-03-07,0,IND,14.0,44.0,4.0,7.0,28.0,16.0,44.0,40.0,30.0,25.0,68.0,62.0,52.0,48.0,18.0,8.0,34.0,40.0,86.0,93.0,19.0,28.0,22.0,30.0,15.0,19.0,5.0,5.0,6.0,7.0,-8.0,-9.0,-19.0,-18.0
14.0,106.0,2015-12-21,1,IND,30.0,37.0,6.0,7.0,20.0,19.0,58.0,44.0,40.0,31.0,69.0,71.0,45.0,48.0,7.0,13.0,38.0,35.0,89.0,60.0,8.0,9.0,9.0,15.0,27.0,21.0,8.0,5.0,7.0,3.0,-9.0,-14.0,-14.0,-15.0
21.0,108.0,2016-03-15,1,LAC,40.0,42.0,8.0,8.0,20.0,19.0,58.0,48.0,36.0,24.0,62.0,50.0,42.0,27.0,12.0,5.0,30.0,22.0,75.0,68.0,12.0,15.0,16.0,22.0,25.0,15.0,6.0,5.0,4.0,4.0,-10.0,-13.0,-21.0,-17.0
-19.0,86.0,2016-02-18,0,LAC,24.0,48.0,4.0,12.0,17.0,25.0,47.0,51.0,31.0,27.0,66.0,53.0,33.0,45.0,5.0,8.0,28.0,37.0,80.0,75.0,12.0,15.0,15.0,20.0,19.0,23.0,11.0,8.0,2.0,7.0,-15.0,-18.0,-16.0,-20.0
8.0,115.0,2015-12-18,1,LAC,53.0,42.0,10.0,10.0,19.0,24.0,49.0,54.0,33.0,26.0,68.0,48.0,44.0,37.0,10.0,6.0,34.0,31.0,79.0,63.0,19.0,25.0,24.0,40.0,25.0,23.0,7.0,6.0,4.0,8.0,-8.0,-10.0,-30.0,-22.0
6.0,119.0,2016-02-19,0,LAL,50.0,46.0,6.0,10.0,12.0,22.0,55.0,51.0,42.0,30.0,76.0,59.0,39.0,36.0,13.0,12.0,26.0,24.0,94.0,89.0,17.0,23.0,18.0,26.0,30.0,20.0,6.0,5.0,9.0,4.0,-10.0,-15.0,-20.0,-17.0
4.0,106.0,2016-02-06,1,LAL,33.0,33.0,8.0,10.0,24.0,30.0,48.0,43.0,31.0,24.0,64.0,56.0,51.0,46.0,15.0,13.0,36.0,33.0,80.0,89.0,20.0,24.0,25.0,27.0,27.0,19.0,4.0,5.0,6.0,3.0,-10.0,-8.0,-19.0,-22.0
13.0,108.0,2016-01-22,0,LAL,52.0,38.0,11.0,6.0,21.0,16.0,50.0,47.0,32.0,32.0,64.0,68.0,35.0,45.0,7.0,12.0,28.0,33.0,85.0,72.0,11.0,13.0,13.0,18.0,26.0,19.0,10.0,3.0,13.0,5.0,-6.0,-11.0,-14.0,-12.0
22.0,109.0,2015-12-11,1,LAL,43.0,36.0,6.0,9.0,14.0,25.0,56.0,43.0,38.0,27.0,68.0,63.0,49.0,36.0,11.0,9.0,38.0,27.0,60.0,60.0,15.0,6.0,25.0,10.0,26.0,20.0,9.0,7.0,6.0,5.0,-13.0,-15.0,-13.0,-21.0
14.0,101.0,2016-03-28,0,MEM,33.0,32.0,5.0,6.0,15.0,19.0,56.0,42.0,32.0,27.0,57.0,64.0,43.0,39.0,10.0,13.0,33.0,26.0,73.0,63.0,22.0,15.0,30.0,24.0,23.0,19.0,9.0,8.0,7.0,4.0,-14.0,-14.0,-21.0,-22.0
6.0,110.0,2016-03-25,1,MEM,41.0,39.0,7.0,7.0,17.0,18.0,62.0,57.0,37.0,37.0,60.0,65.0,37.0,31.0,8.0,8.0,29.0,23.0,83.0,69.0,15.0,9.0,18.0,13.0,25.0,23.0,7.0,11.0,5.0,4.0,-14.0,-10.0,-12.0,-19.0
20.0,103.0,2015-12-03,0,MEM,56.0,13.0,10.0,2.0,18.0,16.0,48.0,44.0,30.0,28.0,62.0,64.0,48.0,37.0,10.0,9.0,38.0,28.0,72.0,84.0,13.0,21.0,18.0,25.0,27.0,19.0,8.0,6.0,8.0,6.0,-15.0,-11.0,-21.0,-17.0
10.0,92.0,2015-11-21,1,MEM,33.0,11.0,7.0,1.0,21.0,9.0,53.0,48.0,27.0,31.0,51.0,65.0,40.0,35.0,7.0,7.0,33.0,28.0,77.0,1.0,17.0,17.0,22.0,17.0,20.0,19.0,7.0,13.0,6.0,2.0,-17.0,-16.0,-20.0,-23.0
24.0,112.0,2016-03-23,1,MIA,57.0,50.0,8.0,7.0,14.0,14.0,51.0,48.0,34.0,30.0,67.0,63.0,44.0,36.0,10.0,6.0,34.0,30.0,83.0,58.0,20.0,7.0,24.0,12.0,26.0,23.0,7.0,8.0,4.0,6.0,-10.0,-14.0,-12.0,-16.0
18.0,119.0,2016-02-09,0,MIA,43.0,33.0,6.0,4.0,14.0,12.0,55.0,62.0,41.0,36.0,75.0,58.0,43.0,31.0,11.0,1.0,32.0,30.0,73.0,71.0,19.0,17.0,26.0,24.0,25.0,21.0,10.0,7.0,4.0,5.0,-10.0,-17.0,-17.0,-20.0
25.0,123.0,2016-01-04,0,MIL,45.0,25.0,9.0,3.0,20.0,12.0,57.0,52.0,40.0,34.0,70.0,65.0,44.0,35.0,13.0,10.0,31.0,25.0,80.0,70.0,16.0,21.0,20.0,30.0,32.0,23.0,11.0,6.0,5.0,6.0,-13.0,-15.0,-20.0,-18.0
25.0,95.0,2015-12-02,1,MIL,33.0,23.0,7.0,3.0,21.0,13.0,43.0,36.0,30.0,23.0,69.0,64.0,53.0,44.0,11.0,6.0,42.0,38.0,70.0,83.0,14.0,15.0,20.0,18.0,25.0,17.0,11.0,6.0,9.0,6.0,-10.0,-16.0,-12.0,-20.0
25.0,116.0,2016-03-08,0,MIN,21.0,27.0,4.0,4.0,19.0,15.0,65.0,50.0,43.0,32.0,66.0,64.0,46.0,35.0,9.0,7.0,37.0,28.0,95.0,79.0,18.0,15.0,19.0,19.0,28.0,18.0,13.0,5.0,7.0,2.0,-9.0,-15.0,-16.0,-17.0
6.0,101.0,2015-12-28,1,MIN,29.0,27.0,5.0,3.0,17.0,11.0,58.0,51.0,32.0,36.0,55.0,71.0,36.0,32.0,5.0,6.0,31.0,26.0,79.0,58.0,22.0,14.0,28.0,24.0,25.0,25.0,5.0,12.0,5.0,4.0,-16.0,-15.0,-18.0,-29.0
25.0,108.0,2015-12-23,0,MIN,42.0,30.0,10.0,3.0,24.0,10.0,59.0,44.0,34.0,27.0,58.0,62.0,47.0,31.0,14.0,8.0,33.0,23.0,71.0,80.0,10.0,20.0,14.0,25.0,24.0,19.0,7.0,5.0,9.0,2.0,-15.0,-13.0,-14.0,-17.0
8.0,100.0,2016-03-30,1,NOP,50.0,47.0,12.0,8.0,24.0,17.0,47.0,44.0,24.0,28.0,51.0,63.0,38.0,44.0,6.0,11.0,32.0,33.0,73.0,67.0,16.0,12.0,22.0,18.0,23.0,27.0,10.0,6.0,8.0,0.0,-12.0,-17.0,-18.0,-17.0
8.0,94.0,2016-03-03,0,NOP,38.0,33.0,8.0,8.0,21.0,24.0,47.0,42.0,28.0,27.0,60.0,65.0,49.0,41.0,5.0,7.0,44.0,34.0,93.0,1.0,14.0,8.0,15.0,8.0,27.0,23.0,8.0,6.0,10.0,4.0,-11.0,-11.0,-11.0,-13.0
13.0,110.0,2016-02-03,1,NOP,60.0,16.0,9.0,3.0,15.0,19.0,50.0,54.0,33.0,38.0,66.0,71.0,36.0,45.0,4.0,11.0,32.0,34.0,94.0,86.0,17.0,12.0,18.0,14.0,30.0,21.0,6.0,12.0,8.0,4.0,-14.0,-16.0,-13.0,-23.0
-14.0,90.0,2015-11-20,0,NOP,53.0,36.0,9.0,8.0,17.0,22.0,37.0,48.0,25.0,32.0,67.0,66.0,43.0,53.0,5.0,7.0,38.0,46.0,81.0,94.0,13.0,16.0,16.0,17.0,22.0,26.0,5.0,3.0,8.0,3.0,-8.0,-9.0,-17.0,-17.0
1.0,100.0,2016-01-08,1,NYK,31.0,43.0,4.0,9.0,13.0,21.0,46.0,41.0,37.0,29.0,80.0,70.0,49.0,44.0,12.0,10.0,37.0,34.0,82.0,82.0,14.0,14.0,17.0,17.0,23.0,19.0,5.0,1.0,9.0,4.0,-8.0,-8.0,-16.0,-14.0
10.0,94.0,2015-11-02,0,NYK,31.0,31.0,4.0,4.0,13.0,13.0,53.0,37.0,35.0,28.0,66.0,76.0,45.0,49.0,8.0,17.0,37.0,32.0,71.0,76.0,12.0,16.0,17.0,21.0,21.0,17.0,6.0,8.0,7.0,3.0,-13.0,-10.0,-12.0,-18.0
4.0,102.0,2016-04-12,1,OKC,29.0,24.0,4.0,6.0,14.0,25.0,45.0,47.0,33.0,29.0,73.0,62.0,42.0,55.0,11.0,18.0,31.0,37.0,75.0,88.0,24.0,22.0,32.0,25.0,15.0,18.0,12.0,7.0,8.0,5.0,-11.0,-21.0,-22.0,-23.0
