x,score,time,homeOraway,opponent,3pt %,3pt %_op,3pts,3pts_op,3pt attempts,3pt attempts_op,2pt %,2pt %_op,2pts,2pts_op,2pt attempts,2pt attempts_op,rebounds,rebounds_op,offensive rebs,offensive rebs_op,defensive rebs,defensive rebs_op,free throws %,free throws %_op,free throws,free throws_op,free throw atps,free throw atps_op,assists,assists_op,steals,steals_op,blocks,blocks_op,turnovers,turnovers_op,fouls,fouls_op
-23.0,88.0,2015-11-09,1,CHI,20.0,40.0,5.0,10.0,25.0,25.0,40.0,44.0,30.0,31.0,75.0,71.0,52.0,58.0,15.0,13.0,37.0,45.0,56.0,83.0,13.0,19.0,23.0,23.0,19.0,28.0,6.0,6.0,9.0,10.0,-13.0,-14.0,-13.0,-19.0
-10.0,85.0,2016-01-10,1,CLE,33.0,28.0,6.0,9.0,18.0,32.0,49.0,45.0,29.0,26.0,59.0,58.0,48.0,51.0,7.0,13.0,41.0,38.0,47.0,70.0,9.0,16.0,19.0,23.0,22.0,20.0,6.0,9.0,7.0,2.0,-19.0,-10.0,-18.0,-16.0
-22.0,86.0,2015-12-20,0,CLE,20.0,44.0,5.0,11.0,25.0,25.0,41.0,48.0,25.0,29.0,61.0,60.0,49.0,40.0,16.0,6.0,33.0,34.0,70.0,81.0,21.0,17.0,30.0,21.0,15.0,25.0,6.0,11.0,2.0,6.0,-19.0,-10.0,-22.0,-19.0
-6.0,102.0,2015-11-06,0,CLE,44.0,39.0,10.0,10.0,23.0,26.0,55.0,56.0,31.0,35.0,56.0,62.0,38.0,45.0,7.0,11.0,31.0,34.0,67.0,67.0,10.0,8.0,15.0,12.0,23.0,29.0,9.0,9.0,4.0,0.0,-16.0,-17.0,-18.0,-20.0
-7.0,100.0,2015-11-02,1,CLE,29.0,36.0,7.0,8.0,24.0,22.0,51.0,58.0,31.0,34.0,61.0,59.0,37.0,43.0,9.0,7.0,28.0,36.0,74.0,75.0,17.0,15.0,23.0,20.0,22.0,28.0,7.0,5.0,5.0,9.0,-13.0,-16.0,-18.0,-19.0
-26.0,103.0,2016-02-21,0,DAL,43.0,38.0,12.0,13.0,28.0,34.0,51.0,55.0,25.0,28.0,49.0,51.0,35.0,48.0,8.0,14.0,27.0,34.0,63.0,94.0,17.0,34.0,27.0,36.0,19.0,23.0,8.0,8.0,4.0,3.0,-15.0,-10.0,-31.0,-19.0
-6.0,86.0,2015-11-16,1,DAL,23.0,29.0,5.0,7.0,22.0,24.0,54.0,44.0,29.0,23.0,54.0,52.0,46.0,39.0,8.0,6.0,38.0,33.0,65.0,83.0,13.0,25.0,20.0,30.0,16.0,16.0,9.0,12.0,4.0,2.0,-27.0,-19.0,-29.0,-23.0
-1.0,103.0,2016-03-23,0,DEN,41.0,35.0,15.0,6.0,37.0,17.0,39.0,46.0,22.0,27.0,57.0,59.0,45.0,46.0,8.0,7.0,37.0,39.0,93.0,80.0,14.0,32.0,15.0,40.0,26.0,18.0,7.0,7.0,4.0,9.0,-9.0,-16.0,-27.0,-19.0
-3.0,105.0,2015-12-05,1,DEN,48.0,36.0,15.0,11.0,31.0,31.0,51.0,52.0,22.0,26.0,43.0,50.0,40.0,47.0,7.0,13.0,33.0,34.0,62.0,61.0,16.0,23.0,26.0,38.0,22.0,25.0,11.0,8.0,8.0,4.0,-20.0,-17.0,-28.0,-21.0
-14.0,111.0,2016-03-12,1,DET,40.0,50.0,10.0,9.0,25.0,18.0,49.0,55.0,29.0,40.0,59.0,73.0,36.0,52.0,6.0,12.0,30.0,40.0,85.0,82.0,23.0,18.0,27.0,22.0,24.0,26.0,11.0,6.0,2.0,3.0,-12.0,-13.0,-16.0,-20.0
-20.0,91.0,2016-02-24,0,DET,30.0,39.0,7.0,11.0,23.0,28.0,43.0,51.0,26.0,28.0,60.0,55.0,40.0,50.0,10.0,10.0,30.0,40.0,69.0,65.0,18.0,22.0,26.0,34.0,18.0,22.0,8.0,10.0,4.0,1.0,-14.0,-16.0,-24.0,-19.0
-13.0,97.0,2016-01-27,0,DET,37.0,24.0,7.0,5.0,19.0,21.0,51.0,49.0,32.0,34.0,63.0,70.0,38.0,51.0,9.0,21.0,29.0,30.0,71.0,71.0,12.0,27.0,17.0,38.0,24.0,15.0,6.0,9.0,7.0,2.0,-16.0,-10.0,-27.0,-19.0
-12.0,95.0,2015-12-11,1,DET,33.0,37.0,6.0,10.0,18.0,27.0,48.0,50.0,30.0,33.0,62.0,66.0,44.0,48.0,13.0,17.0,31.0,31.0,71.0,69.0,17.0,11.0,24.0,16.0,22.0,18.0,5.0,9.0,5.0,9.0,-21.0,-14.0,-16.0,-21.0
-12.0,105.0,2016-03-27,0,GSW,33.0,42.0,10.0,14.0,30.0,33.0,53.0,60.0,32.0,30.0,60.0,50.0,37.0,44.0,9.0,7.0,28.0,37.0,92.0,75.0,11.0,15.0,12.0,20.0,27.0,32.0,10.0,9.0,3.0,4.0,-12.0,-18.0,-20.0,-15.0
-3.0,105.0,2016-01-30,1,GSW,35.0,43.0,10.0,13.0,29.0,30.0,51.0,52.0,32.0,34.0,63.0,65.0,40.0,57.0,8.0,12.0,32.0,45.0,52.0,50.0,11.0,1.0,21.0,2.0,23.0,37.0,18.0,5.0,4.0,7.0,-10.0,-23.0,-8.0,-18.0
-14.0,104.0,2016-03-09,1,HOU,36.0,33.0,12.0,11.0,33.0,33.0,43.0,51.0,23.0,27.0,53.0,53.0,42.0,45.0,16.0,17.0,26.0,28.0,69.0,76.0,22.0,31.0,32.0,41.0,23.0,22.0,8.0,14.0,5.0,5.0,-18.0,-13.0,-28.0,-24.0
-2.0,114.0,2015-11-27,0,HOU,46.0,55.0,16.0,11.0,35.0,20.0,50.0,51.0,24.0,27.0,48.0,53.0,33.0,49.0,8.0,10.0,25.0,39.0,69.0,78.0,18.0,29.0,26.0,37.0,24.0,21.0,18.0,5.0,5.0,6.0,-12.0,-22.0,-24.0,-21.0
-13.0,102.0,2016-04-02,1,IND,43.0,35.0,16.0,8.0,37.0,23.0,39.0,59.0,18.0,36.0,46.0,61.0,38.0,48.0,8.0,6.0,30.0,42.0,69.0,83.0,18.0,19.0,26.0,23.0,23.0,27.0,3.0,9.0,1.0,4.0,-16.0,-13.0,-22.0,-24.0
-16.0,75.0,2016-03-21,0,IND,22.0,39.0,4.0,10.0,18.0,26.0,44.0,45.0,27.0,25.0,62.0,55.0,44.0,45.0,10.0,7.0,34.0,38.0,64.0,85.0,9.0,11.0,14.0,13.0,15.0,18.0,4.0,7.0,4.0,5.0,-15.0,-12.0,-17.0,-20.0
-27.0,85.0,2015-11-18,1,IND,20.0,44.0,5.0,12.0,25.0,27.0,59.0,46.0,30.0,30.0,51.0,65.0,43.0,48.0,7.0,16.0,36.0,32.0,63.0,80.0,10.0,16.0,16.0,20.0,14.0,28.0,9.0,18.0,8.0,8.0,-29.0,-18.0,-17.0,-17.0
-6.0,92.0,2016-02-08,1,LAC,24.0,23.0,6.0,5.0,25.0,22.0,43.0,41.0,28.0,30.0,65.0,73.0,54.0,52.0,11.0,14.0,43.0,38.0,86.0,74.0,18.0,23.0,21.0,31.0,20.0,21.0,7.0,12.0,5.0,4.0,-20.0,-12.0,-31.0,-22.0
-31.0,99.0,2016-01-02,0,LAC,39.0,52.0,9.0,12.0,23.0,23.0,48.0,64.0,32.0,37.0,66.0,58.0,33.0,47.0,9.0,6.0,24.0,41.0,47.0,80.0,8.0,20.0,17.0,25.0,30.0,28.0,8.0,7.0,4.0,6.0,-12.0,-14.0,-21.0,-17.0
-9.0,84.0,2016-01-01,0,LAL,17.0,31.0,4.0,5.0,24.0,16.0,45.0,39.0,27.0,28.0,60.0,71.0,50.0,50.0,13.0,13.0,37.0,37.0,72.0,76.0,18.0,22.0,25.0,29.0,21.0,17.0,6.0,11.0,10.0,6.0,-16.0,-10.0,-21.0,-17.0
12.0,103.0,2015-12-01,1,LAL,44.0,24.0,14.0,8.0,32.0,34.0,49.0,45.0,23.0,25.0,47.0,55.0,47.0,46.0,10.0,12.0,37.0,34.0,65.0,71.0,15.0,17.0,23.0,24.0,28.0,15.0,6.0,4.0,8.0,2.0,-15.0,-11.0,-18.0,-19.0
