x,score,time,homeOraway,opponent,3pt %,3pt %_op,3pts,3pts_op,3pt attempts,3pt attempts_op,2pt %,2pt %_op,2pts,2pts_op,2pt attempts,2pt attempts_op,rebounds,rebounds_op,offensive rebs,offensive rebs_op,defensive rebs,defensive rebs_op,free throws %,free throws %_op,free throws,free throws_op,free throw atps,free throw atps_op,assists,assists_op,steals,steals_op,blocks,blocks_op,turnovers,turnovers_op,fouls,fouls_op
-1.0,95.0,2015-11-16,0,CHI,43.0,40.0,9.0,6.0,21.0,15.0,39.0,41.0,26.0,29.0,66.0,71.0,50.0,48.0,11.0,10.0,39.0,38.0,67.0,63.0,16.0,20.0,24.0,32.0,19.0,26.0,4.0,9.0,5.0,9.0,-12.0,-8.0,-21.0,-20.0
14.0,123.0,2016-04-06,1,CLE,52.0,28.0,16.0,8.0,31.0,29.0,59.0,60.0,29.0,27.0,49.0,45.0,38.0,33.0,9.0,7.0,29.0,26.0,77.0,91.0,17.0,31.0,22.0,34.0,25.0,15.0,9.0,7.0,1.0,3.0,-14.0,-10.0,-24.0,-19.0
-4.0,96.0,2016-02-29,0,CLE,44.0,31.0,8.0,9.0,18.0,29.0,47.0,48.0,29.0,26.0,62.0,54.0,36.0,40.0,9.0,9.0,27.0,31.0,93.0,84.0,14.0,21.0,15.0,25.0,23.0,22.0,8.0,4.0,11.0,2.0,-11.0,-11.0,-23.0,-15.0
-5.0,106.0,2016-02-01,1,CLE,30.0,32.0,8.0,7.0,27.0,22.0,47.0,56.0,35.0,37.0,74.0,66.0,44.0,45.0,17.0,10.0,27.0,35.0,86.0,70.0,12.0,16.0,14.0,23.0,24.0,22.0,11.0,8.0,7.0,3.0,-16.0,-16.0,-23.0,-19.0
-4.0,97.0,2015-11-08,0,CLE,33.0,33.0,6.0,8.0,18.0,24.0,46.0,51.0,33.0,30.0,72.0,59.0,47.0,48.0,12.0,11.0,35.0,37.0,68.0,68.0,13.0,17.0,19.0,25.0,22.0,25.0,5.0,5.0,4.0,4.0,-7.0,-10.0,-20.0,-20.0
7.0,112.0,2016-03-12,0,DAL,32.0,36.0,9.0,8.0,28.0,22.0,55.0,52.0,29.0,33.0,53.0,63.0,42.0,40.0,9.0,7.0,33.0,33.0,93.0,83.0,27.0,15.0,29.0,18.0,24.0,30.0,10.0,7.0,6.0,1.0,-14.0,-13.0,-25.0,-21.0
26.0,107.0,2015-12-16,1,DAL,38.0,24.0,11.0,8.0,29.0,33.0,53.0,44.0,32.0,25.0,60.0,57.0,47.0,47.0,5.0,11.0,42.0,36.0,59.0,70.0,10.0,7.0,17.0,10.0,28.0,16.0,9.0,2.0,4.0,3.0,-8.0,-11.0,-17.0,-16.0
4.0,109.0,2016-01-30,1,DEN,33.0,22.0,9.0,4.0,27.0,18.0,48.0,52.0,35.0,36.0,73.0,69.0,49.0,45.0,14.0,8.0,35.0,37.0,75.0,84.0,12.0,21.0,16.0,25.0,26.0,24.0,6.0,10.0,10.0,3.0,-15.0,-19.0,-22.0,-22.0
-3.0,126.0,2016-01-17,0,DEN,47.0,39.0,9.0,10.0,19.0,26.0,62.0,55.0,39.0,36.0,63.0,65.0,33.0,42.0,9.0,17.0,24.0,25.0,70.0,71.0,21.0,27.0,30.0,38.0,27.0,25.0,10.0,12.0,6.0,4.0,-15.0,-17.0,-29.0,-26.0
8.0,112.0,2016-02-06,1,DET,55.0,36.0,6.0,12.0,11.0,33.0,54.0,55.0,35.0,26.0,65.0,47.0,42.0,38.0,8.0,11.0,34.0,27.0,83.0,52.0,24.0,16.0,29.0,31.0,21.0,14.0,6.0,7.0,2.0,3.0,-16.0,-13.0,-25.0,-26.0
12.0,94.0,2016-01-02,1,DET,39.0,15.0,7.0,3.0,18.0,20.0,47.0,41.0,26.0,30.0,55.0,73.0,47.0,48.0,6.0,12.0,41.0,36.0,72.0,56.0,21.0,13.0,29.0,23.0,11.0,17.0,7.0,5.0,9.0,2.0,-13.0,-10.0,-22.0,-18.0
-22.0,96.0,2015-12-12,0,DET,19.0,45.0,3.0,13.0,16.0,29.0,58.0,52.0,38.0,32.0,66.0,61.0,33.0,46.0,5.0,10.0,28.0,36.0,61.0,79.0,11.0,15.0,18.0,19.0,17.0,26.0,7.0,11.0,2.0,6.0,-16.0,-14.0,-16.0,-18.0
12.0,94.0,2015-11-03,0,DET,30.0,23.0,7.0,5.0,23.0,22.0,48.0,44.0,31.0,28.0,65.0,64.0,42.0,50.0,12.0,19.0,30.0,31.0,92.0,65.0,11.0,11.0,12.0,17.0,21.0,14.0,15.0,8.0,5.0,5.0,-15.0,-23.0,-19.0,-21.0
-12.0,110.0,2016-01-22,0,GSW,18.0,42.0,3.0,14.0,17.0,33.0,53.0,51.0,41.0,29.0,78.0,57.0,44.0,50.0,15.0,14.0,29.0,36.0,70.0,88.0,19.0,22.0,27.0,25.0,22.0,31.0,11.0,9.0,4.0,4.0,-13.0,-17.0,-20.0,-24.0
-8.0,123.0,2015-12-08,1,GSW,42.0,44.0,14.0,16.0,33.0,36.0,45.0,61.0,30.0,36.0,67.0,59.0,44.0,46.0,16.0,10.0,28.0,36.0,81.0,73.0,21.0,11.0,26.0,15.0,23.0,29.0,8.0,10.0,3.0,6.0,-16.0,-15.0,-18.0,-19.0
3.0,104.0,2016-03-27,1,HOU,35.0,21.0,9.0,7.0,26.0,33.0,52.0,60.0,32.0,31.0,61.0,52.0,50.0,44.0,15.0,11.0,35.0,33.0,65.0,67.0,13.0,18.0,20.0,27.0,25.0,17.0,9.0,7.0,6.0,3.0,-13.0,-14.0,-23.0,-18.0
-4.0,103.0,2016-01-10,0,HOU,29.0,37.0,9.0,14.0,31.0,38.0,58.0,49.0,34.0,25.0,59.0,51.0,39.0,49.0,5.0,10.0,34.0,39.0,80.0,65.0,8.0,15.0,10.0,23.0,33.0,24.0,12.0,11.0,5.0,3.0,-18.0,-22.0,-21.0,-21.0
-2.0,89.0,2016-01-26,1,LAC,31.0,41.0,5.0,15.0,16.0,37.0,45.0,41.0,30.0,17.0,67.0,41.0,48.0,44.0,12.0,9.0,36.0,35.0,58.0,50.0,14.0,12.0,24.0,24.0,18.0,16.0,7.0,9.0,2.0,5.0,-17.0,-15.0,-17.0,-20.0
12.0,103.0,2015-12-02,0,LAC,35.0,22.0,7.0,6.0,20.0,27.0,45.0,46.0,25.0,24.0,56.0,52.0,47.0,40.0,9.0,10.0,38.0,30.0,82.0,64.0,32.0,25.0,39.0,39.0,16.0,19.0,7.0,4.0,6.0,2.0,-14.0,-15.0,-26.0,-31.0
2.0,89.0,2016-02-08,1,LAL,15.0,23.0,4.0,8.0,27.0,35.0,53.0,36.0,27.0,21.0,51.0,58.0,53.0,51.0,8.0,14.0,45.0,37.0,70.0,81.0,23.0,21.0,33.0,26.0,13.0,13.0,8.0,10.0,5.0,2.0,-16.0,-12.0,-21.0,-24.0
4.0,107.0,2015-11-29,0,LAL,33.0,33.0,9.0,11.0,27.0,33.0,45.0,41.0,25.0,27.0,56.0,66.0,50.0,54.0,9.0,15.0,41.0,39.0,81.0,73.0,30.0,16.0,37.0,22.0,17.0,17.0,4.0,6.0,5.0,5.0,-15.0,-10.0,-18.0,-27.0
