x,score,time,homeOraway,opponent,3pt %,3pt %_op,3pts,3pts_op,3pt attempts,3pt attempts_op,2pt %,2pt %_op,2pts,2pts_op,2pt attempts,2pt attempts_op,rebounds,rebounds_op,offensive rebs,offensive rebs_op,defensive rebs,defensive rebs_op,free throws %,free throws %_op,free throws,free throws_op,free throw atps,free throw atps_op,assists,assists_op,steals,steals_op,blocks,blocks_op,turnovers,turnovers_op,fouls,fouls_op
17.0,108.0,2016-02-08,1,CHI,39.0,40.0,14.0,10.0,36.0,25.0,48.0,38.0,21.0,25.0,44.0,65.0,56.0,41.0,10.0,8.0,46.0,33.0,77.0,79.0,24.0,11.0,31.0,14.0,20.0,25.0,6.0,5.0,8.0,8.0,-13.0,-7.0,-19.0,-22.0
6.0,102.0,2015-12-05,0,CHI,29.0,36.0,10.0,9.0,34.0,25.0,49.0,44.0,27.0,28.0,55.0,64.0,50.0,52.0,13.0,12.0,37.0,40.0,72.0,68.0,18.0,13.0,25.0,19.0,23.0,29.0,10.0,5.0,3.0,5.0,-9.0,-14.0,-18.0,-19.0
-5.0,97.0,2015-11-13,0,CHI,46.0,25.0,15.0,4.0,33.0,16.0,34.0,49.0,21.0,33.0,62.0,68.0,45.0,57.0,9.0,10.0,36.0,47.0,83.0,77.0,10.0,24.0,12.0,31.0,21.0,27.0,9.0,4.0,4.0,6.0,-6.0,-11.0,-21.0,-16.0
25.0,130.0,2015-11-03,1,CHI,61.0,47.0,14.0,14.0,23.0,30.0,49.0,50.0,33.0,30.0,68.0,60.0,52.0,33.0,12.0,4.0,40.0,29.0,96.0,38.0,22.0,3.0,23.0,8.0,26.0,26.0,6.0,5.0,4.0,0.0,-9.0,-12.0,-11.0,-19.0
-9.0,103.0,2016-04-03,0,CLE,35.0,55.0,9.0,16.0,26.0,29.0,50.0,54.0,25.0,29.0,50.0,54.0,35.0,46.0,11.0,15.0,24.0,31.0,96.0,46.0,26.0,6.0,27.0,13.0,23.0,34.0,15.0,7.0,4.0,1.0,-15.0,-17.0,-13.0,-19.0
-11.0,103.0,2016-02-24,0,CLE,35.0,41.0,10.0,13.0,29.0,32.0,57.0,54.0,27.0,32.0,47.0,59.0,43.0,47.0,8.0,12.0,35.0,35.0,70.0,65.0,19.0,11.0,27.0,17.0,23.0,26.0,7.0,11.0,2.0,1.0,-14.0,-9.0,-20.0,-20.0
9.0,106.0,2016-02-03,1,CLE,33.0,36.0,9.0,10.0,27.0,28.0,58.0,51.0,30.0,28.0,52.0,55.0,49.0,28.0,11.0,3.0,38.0,25.0,83.0,79.0,19.0,11.0,23.0,14.0,26.0,16.0,4.0,9.0,3.0,5.0,-14.0,-7.0,-14.0,-19.0
-5.0,90.0,2015-11-27,1,CLE,20.0,32.0,5.0,8.0,25.0,25.0,51.0,46.0,28.0,26.0,55.0,56.0,38.0,50.0,7.0,12.0,31.0,38.0,76.0,76.0,19.0,19.0,25.0,25.0,20.0,17.0,7.0,3.0,7.0,2.0,-11.0,-16.0,-25.0,-22.0
-11.0,96.0,2016-03-14,1,DAL,33.0,30.0,10.0,9.0,30.0,30.0,48.0,58.0,22.0,33.0,46.0,57.0,40.0,42.0,7.0,6.0,33.0,36.0,65.0,78.0,22.0,14.0,34.0,18.0,18.0,30.0,9.0,9.0,7.0,6.0,-15.0,-14.0,-16.0,-26.0
14.0,108.0,2015-11-05,0,DAL,22.0,21.0,6.0,6.0,27.0,29.0,61.0,49.0,38.0,26.0,62.0,53.0,48.0,44.0,8.0,8.0,40.0,36.0,82.0,89.0,14.0,24.0,17.0,27.0,19.0,17.0,8.0,8.0,6.0,2.0,-11.0,-13.0,-25.0,-13.0
-8.0,93.0,2016-03-19,1,DEN,28.0,50.0,9.0,9.0,32.0,18.0,51.0,42.0,26.0,29.0,51.0,69.0,38.0,51.0,8.0,14.0,30.0,37.0,70.0,70.0,14.0,16.0,20.0,23.0,22.0,19.0,6.0,6.0,13.0,4.0,-11.0,-13.0,-18.0,-21.0
-3.0,92.0,2016-01-10,0,DEN,33.0,44.0,12.0,12.0,36.0,27.0,38.0,40.0,18.0,20.0,47.0,50.0,40.0,44.0,9.0,8.0,31.0,36.0,83.0,83.0,20.0,19.0,24.0,23.0,24.0,25.0,6.0,7.0,4.0,7.0,-12.0,-13.0,-18.0,-20.0
-7.0,105.0,2016-03-25,0,DET,47.0,27.0,14.0,8.0,30.0,30.0,37.0,56.0,23.0,34.0,63.0,61.0,42.0,62.0,7.0,15.0,35.0,47.0,77.0,77.0,17.0,20.0,22.0,26.0,24.0,22.0,8.0,4.0,2.0,6.0,-7.0,-14.0,-21.0,-22.0
15.0,118.0,2016-03-11,1,DET,40.0,30.0,10.0,9.0,25.0,30.0,55.0,59.0,32.0,27.0,58.0,46.0,37.0,33.0,9.0,3.0,28.0,30.0,83.0,82.0,24.0,22.0,29.0,27.0,28.0,19.0,9.0,7.0,5.0,4.0,-10.0,-12.0,-19.0,-21.0
20.0,104.0,2015-12-07,1,DET,31.0,29.0,8.0,10.0,26.0,34.0,48.0,42.0,28.0,22.0,58.0,53.0,57.0,41.0,14.0,7.0,43.0,34.0,69.0,46.0,24.0,10.0,35.0,22.0,21.0,17.0,5.0,11.0,5.0,2.0,-14.0,-12.0,-20.0,-20.0
-10.0,101.0,2016-01-04,0,GSW,33.0,44.0,7.0,15.0,21.0,34.0,48.0,57.0,31.0,30.0,65.0,53.0,41.0,37.0,8.0,3.0,33.0,34.0,95.0,1.0,18.0,6.0,19.0,6.0,15.0,32.0,7.0,4.0,1.0,9.0,-11.0,-11.0,-12.0,-19.0
-17.0,99.0,2015-12-02,1,GSW,29.0,47.0,9.0,16.0,31.0,34.0,41.0,56.0,26.0,30.0,63.0,54.0,41.0,53.0,13.0,11.0,28.0,42.0,67.0,73.0,20.0,8.0,30.0,11.0,19.0,31.0,10.0,2.0,7.0,9.0,-8.0,-18.0,-13.0,-23.0
16.0,125.0,2016-03-12,1,HOU,48.0,19.0,15.0,5.0,31.0,26.0,58.0,57.0,33.0,38.0,57.0,67.0,44.0,40.0,10.0,14.0,34.0,26.0,88.0,64.0,14.0,18.0,16.0,28.0,28.0,21.0,6.0,8.0,5.0,5.0,-11.0,-9.0,-25.0,-20.0
-7.0,95.0,2015-12-21,0,HOU,29.0,25.0,12.0,7.0,41.0,28.0,40.0,60.0,17.0,26.0,42.0,43.0,35.0,49.0,9.0,9.0,26.0,40.0,81.0,71.0,25.0,29.0,31.0,41.0,20.0,18.0,8.0,3.0,3.0,4.0,-11.0,-19.0,-27.0,-33.0
7.0,108.0,2016-03-04,1,IND,42.0,32.0,13.0,9.0,31.0,28.0,52.0,45.0,25.0,28.0,48.0,62.0,41.0,46.0,7.0,12.0,34.0,34.0,83.0,86.0,19.0,18.0,23.0,21.0,20.0,23.0,4.0,10.0,9.0,4.0,-11.0,-10.0,-19.0,-24.0
1.0,96.0,2016-02-26,0,IND,39.0,21.0,11.0,4.0,28.0,19.0,45.0,47.0,25.0,31.0,55.0,66.0,38.0,52.0,6.0,10.0,32.0,42.0,68.0,88.0,13.0,21.0,19.0,24.0,23.0,19.0,8.0,8.0,7.0,3.0,-14.0,-14.0,-21.0,-20.0
22.0,117.0,2016-02-10,0,IND,43.0,22.0,12.0,4.0,28.0,18.0,56.0,49.0,33.0,36.0,59.0,74.0,45.0,39.0,10.0,12.0,35.0,27.0,79.0,73.0,15.0,11.0,19.0,15.0,24.0,19.0,6.0,7.0,8.0,4.0,-13.0,-11.0,-13.0,-14.0
-14.0,83.0,2016-01-09,0,LAC,30.0,26.0,7.0,8.0,23.0,31.0,39.0,53.0,24.0,32.0,61.0,60.0,47.0,47.0,11.0,13.0,36.0,34.0,74.0,90.0,14.0,9.0,19.0,10.0,14.0,19.0,4.0,6.0,3.0,9.0,-15.0,-9.0,-16.0,-19.0
-5.0,117.0,2015-12-30,1,LAC,30.0,50.0,9.0,15.0,30.0,30.0,50.0,54.0,29.0,22.0,58.0,41.0,42.0,39.0,17.0,8.0,25.0,31.0,89.0,81.0,32.0,33.0,36.0,41.0,20.0,27.0,8.0,7.0,3.0,7.0,-11.0,-12.0,-26.0,-26.0
19.0,101.0,2016-01-31,0,LAL,36.0,28.0,13.0,8.0,36.0,29.0,38.0,37.0,23.0,19.0,60.0,51.0,59.0,42.0,14.0,4.0,45.0,38.0,62.0,87.0,16.0,20.0,26.0,23.0,28.0,13.0,8.0,6.0,8.0,8.0,-10.0,-15.0,-16.0,-20.0
